timestamp,stage,target_angle,current_angle,angle_error,angle_pid_output,marker_error_x,marker_error_y,vision_yaw_pid_output,vision_pitch_pid_output
1.3169238567352295,fine_tuning,-30.96,-25.5,,,0.043749999999999956,-0.04305999999999999,7.655822698658506,-6.747397498320046
1.3638098239898682,fine_tuning,-30.96,-25.3,,,0.04061999999999999,-0.03749999999999998,6.7624407721563085,-5.736714368956348
1.4102764129638672,fine_tuning,-30.96,-24.8,,,0.03749999999999998,-0.03193999999999997,6.205680209065169,-4.732632291997246
1.4566471576690674,fine_tuning,-30.96,-24.5,,,0.034379999999999966,-0.025000000000000022,5.650663511333346,-3.189154021674208
1.5034620761871338,fine_tuning,-30.96,-24.2,,,0.03125,-0.022220000000000018,5.098826070096903,-3.5967606461497943
1.5490238666534424,fine_tuning,-30.96,-23.8,,,0.028120000000000034,-0.013889999999999958,4.52344320085038,-0.866066352011758
1.5956037044525146,fine_tuning,-30.96,-23.8,,,0.025000000000000022,-0.01527999999999996,3.9848271248212694,-3.2465237850629363
1.6410677433013916,fine_tuning,-30.96,-23.6,,,0.02188000000000001,-0.009719999999999951,3.411761922429739,-0.7265763805756698
1.6872382164001465,fine_tuning,-30.96,-23.4,,,0.02188000000000001,-0.008329999999999949,4.103069644272329,-1.4001857527825978
1.7327184677124023,fine_tuning,-30.96,-23.1,,,0.018750000000000044,-0.006939999999999946,2.855722620906919,-1.1469949687888974
1.7782769203186035,fine_tuning,-30.96,-22.9,,,0.018750000000000044,-0.006939999999999946,3.548204522764691,-1.4542030061125657
1.8250174522399902,fine_tuning,-30.96,-22.8,,,0.015619999999999967,-0.004170000000000007,2.3188006194858235,-0.363944153699427
1.8708984851837158,fine_tuning,-30.96,-22.6,,,0.012499999999999956,-0.0027800000000000047,1.7497029592647428,-0.4040578587768423
1.9160480499267578,fine_tuning,-30.96,-22.5,,,0.012499999999999956,-0.0027800000000000047,2.432544370663158,-0.7076428715109833
1.9622228145599365,fine_tuning,-30.96,-22.4,,,0.00936999999999999,-0.0013900000000000023,1.1934482204734869,-0.15673355650897813
3.4938769340515137,coarse,0.0,-22.3,22.3,0,,,,
3.508652925491333,coarse,0.0,-22.3,22.3,100,,,,
3.5241072177886963,coarse,0.0,-22.3,22.3,100,,,,
3.53873610496521,coarse,0.0,-22.3,22.3,100,,,,
3.5541539192199707,coarse,0.0,-22.4,22.4,100,,,,
3.5689303874969482,coarse,0.0,-22.4,22.4,100,,,,
3.583712339401245,coarse,0.0,-19.8,19.8,-100,,,,
3.59877872467041,coarse,0.0,-19.8,19.8,99.22677085161209,,,,
3.6140429973602295,coarse,0.0,-19.8,19.8,99.25699411153794,,,,
3.6292243003845215,coarse,0.0,-19.8,19.8,99.28705309152603,,,,
3.6439990997314453,coarse,0.0,-13.7,13.7,-100,,,,
3.6591989994049072,coarse,0.0,-13.7,13.7,68.82811842918396,,,,
3.674570083618164,coarse,0.0,-13.7,13.7,68.84917681455612,,,,
3.6900486946105957,coarse,0.0,-13.7,13.7,68.87038251161576,,,,
3.704747200012207,coarse,0.0,-9.6,9.6,-100,,,,
3.719841480255127,coarse,0.0,-9.6,9.6,48.3989835858345,,,,
3.7354490756988525,coarse,0.0,-9.6,9.6,48.41396687746048,,,,
3.750736951828003,coarse,0.0,-9.6,9.6,48.42864323854447,,,,
3.766186237335205,coarse,0.0,-9.1,9.1,-83.51312284721399,,,,
3.7810585498809814,coarse,0.0,-9.1,9.1,45.956235892772675,,,,
3.7961201667785645,coarse,0.0,-9.1,9.1,45.96994196414948,,,,
3.8115952014923096,coarse,0.0,-9.2,9.2,72.33226317806948,,,,
3.827268123626709,coarse,0.0,-9.2,9.2,46.49859808444977,,,,
3.842341423034668,coarse,0.0,-9.2,9.2,46.51246551990509,,,,
3.8575937747955322,coarse,0.0,-9.2,9.2,46.526497683525086,,,,
3.873225688934326,coarse,0.0,-7.7,7.7,-100,,,,
3.8883776664733887,coarse,0.0,-7.7,7.7,39.05020128011704,,,,
3.9037883281707764,coarse,0.0,-5.1,5.1,-100,,,,
3.918886184692383,coarse,0.0,-5.1,5.1,26.06576062440872,,,,
3.934795618057251,coarse,0.0,-5.1,5.1,26.073874435424806,,,,
3.949796438217163,coarse,0.0,-5.1,5.1,26.08152485370636,,,,
3.964566946029663,coarse,0.0,-7.5,7.5,100,,,,
3.979621410369873,coarse,0.0,-7.5,7.5,38.103893582820895,,,,
3.99517822265625,coarse,0.0,-7.5,7.5,38.11556119203568,,,,
4.010592460632324,coarse,0.0,-7.9,7.9,100,,,,
4.025481462478638,coarse,0.0,-7.9,7.9,40.13950075149536,,,,
4.041006088256836,coarse,0.0,-7.9,7.9,40.15176520586014,,,,
4.056032180786133,coarse,0.0,-7.9,7.9,40.163635818958284,,,,
4.071576118469238,coarse,0.0,-2.8,2.8,-100,,,,
4.071576118469238,fine_tuning,0.0,-2.8,,,0.11250000000000004,-0.011109999999999953,0,0
4.11755633354187,fine_tuning,0.0,-2.8,,,0.11250000000000004,-0.011109999999999953,44.742909060369364,-4.418610841428457
4.164007663726807,searching,0.0,-0.8,,,,,,
4.211481094360352,searching,0.0,-0.8,,,,,,
4.2568981647491455,fine_tuning,0.0,0.7,,,0.040630000000000055,-0.006939999999999946,2.2097517656560406,-0.957325317811653
4.3023316860198975,fine_tuning,0.0,0.6,,,0.03593999999999997,-0.005560000000000009,5.499258106356807,-0.7057119246721337
4.348457336425781,fine_tuning,0.0,0.6,,,0.023440000000000016,-0.004170000000000007,1.5769526071092854,-0.4588633699715489
4.395093202590942,fine_tuning,0.0,0.9,,,0.025000000000000022,-0.005560000000000009,4.90807746942402,-1.309764472880715
4.4417243003845215,fine_tuning,0.0,0.9,,,0.025000000000000022,-0.004170000000000007,4.579399864482883,-0.46439852985974556
4.488754510879517,fine_tuning,0.0,1.2,,,0.02188000000000001,-0.0027800000000000047,3.3595416023642852,-0.21738188435148598
4.534841299057007,fine_tuning,0.0,1.2,,,0.02188000000000001,-0.0013900000000000023,4.0279868641376515,0.03854798250832081
4.580678224563599,fine_tuning,0.0,1.4,,,0.018750000000000044,-0.0013900000000000023,2.7860285035881174,-0.26337545939683954
4.627084970474243,fine_tuning,0.0,1.4,,,0.018750000000000044,-0.0013900000000000023,3.4732347083330235,-0.2636979862809185
4.672918796539307,fine_tuning,0.0,1.7,,,0.01719000000000004,0.0,2.8560141483631787,0.289771480690228
4.719586372375488,fine_tuning,0.0,1.8,,,0.015619999999999967,0.0,2.5809968461698536,-0.013497986280918084
4.766239881515503,fine_tuning,0.0,2.0,,,0.012499999999999956,0.0,1.6899747242350835,-0.013497986280918084
4.812718629837036,fine_tuning,0.0,2.1,,,0.012499999999999956,0.0,2.361639629447452,-0.013497986280918084
4.859626054763794,fine_tuning,0.0,2.2,,,0.00936999999999999,0.0,1.1331654820483004,-0.013497986280918084
6.391815900802612,coarse,30.96,2.4,28.560000000000002,0,,,,
6.407474994659424,coarse,30.96,2.4,28.560000000000002,100,,,,
6.422515153884888,coarse,30.96,2.4,28.560000000000002,100,,,,
6.438445568084717,coarse,30.96,2.4,28.560000000000002,100,,,,
6.453174352645874,coarse,30.96,2.4,28.560000000000002,100,,,,
6.468878507614136,coarse,30.96,2.4,28.560000000000002,100,,,,
6.483878135681152,coarse,30.96,2.4,28.560000000000002,100,,,,
6.498580455780029,coarse,30.96,2.4,28.560000000000002,100,,,,
6.514169931411743,coarse,30.96,4.2,26.76,-100,,,,
6.5288615226745605,coarse,30.96,4.2,26.76,100,,,,
6.544433355331421,coarse,30.96,4.2,26.76,100,,,,
6.559897184371948,coarse,30.96,11.0,19.96,-100,,,,
6.5750744342803955,coarse,30.96,11.0,19.96,100,,,,
6.590043067932129,coarse,30.96,11.0,19.96,100,,,,
6.605093717575073,coarse,30.96,14.1,16.86,-100,,,,
6.620663642883301,coarse,30.96,14.1,16.86,84.87028520393372,,,,
6.635492324829102,coarse,30.96,14.1,16.86,84.89528636169433,,,,
6.651517152786255,coarse,30.96,14.1,16.86,84.9223042216301,,,,
6.666533946990967,coarse,30.96,15.4,15.56,-100,,,,
6.682632923126221,coarse,30.96,15.4,15.56,78.47072036027907,,,,
6.698297023773193,coarse,30.96,15.4,15.56,78.49509370088577,,,,
6.713314056396484,coarse,30.96,15.4,15.56,78.5184602036476,,,,
6.7293829917907715,coarse,30.96,16.0,14.96,-73.8140038293336,,,,
6.744726896286011,coarse,30.96,16.0,14.96,75.56545381212236,,,,
6.759814023971558,coarse,30.96,16.0,14.96,75.58802415513993,,,,
6.7748119831085205,coarse,30.96,16.0,14.96,75.61046110200883,,,,
6.789700269699097,coarse,30.96,17.2,13.760000000000002,-100,,,,
6.804358959197998,coarse,30.96,17.2,13.760000000000002,69.65111774110795,,,,
6.820399284362793,coarse,30.96,17.2,13.760000000000002,69.67318922853471,,,,
6.836016416549683,coarse,30.96,17.2,13.760000000000002,69.69467840242388,,,,
6.8515825271606445,coarse,30.96,17.2,13.760000000000002,69.71609737062455,,,,
6.867114067077637,coarse,30.96,19.1,11.86,-100,,,,
6.882167100906372,coarse,30.96,19.1,11.86,60.25237067508697,,,,
6.897425413131714,coarse,30.96,19.1,11.86,60.270467033386225,,,,
6.9128098487854,coarse,30.96,22.5,8.46,-100,,,,
6.92785120010376,coarse,30.96,22.5,8.46,43.29620724916459,,,,
6.943094253540039,coarse,30.96,22.5,8.46,43.309102872371675,,,,
6.958173036575317,coarse,30.96,22.5,8.46,43.32185952281952,,,,
6.973560810089111,coarse,30.96,22.5,8.46,43.33487757921219,,,,
6.988833665847778,coarse,30.96,22.5,8.46,43.34779841518402,,,,
7.00369119644165,coarse,30.96,22.9,8.060000000000002,-66.32972366309889,,,,
7.019676208496094,coarse,30.96,22.9,8.060000000000002,41.372657504558575,,,,
7.035215139389038,coarse,30.96,22.9,8.060000000000002,41.38518188285829,,,,
7.050235748291016,coarse,30.96,24.9,6.060000000000002,-100,,,,
7.065361976623535,coarse,30.96,24.9,6.060000000000002,31.403450866222393,,,,
7.080783843994141,coarse,30.96,24.9,6.060000000000002,31.41279651784898,,,,
7.096197843551636,coarse,30.96,24.9,6.060000000000002,31.422137401580823,,,,
7.110883712768555,coarse,30.96,24.6,6.359999999999999,100,,,,
7.1262688636779785,coarse,30.96,24.6,6.359999999999999,32.94126257038116,,,,
7.141357421875,coarse,30.96,24.6,6.359999999999999,32.95085889339447,,,,
7.156221151351929,coarse,30.96,24.6,6.359999999999999,32.960312225341795,,,,
7.171221733093262,coarse,30.96,26.1,4.859999999999999,-100,,,,
7.185914039611816,coarse,30.96,26.1,4.859999999999999,25.4747429690361,,,,
7.200927257537842,coarse,30.96,26.1,4.859999999999999,25.48203939294815,,,,
7.216475963592529,coarse,30.96,26.1,4.859999999999999,25.489596064090726,,,,
7.2315354347229,coarse,30.96,28.1,2.8599999999999994,-100,,,,
7.2315354347229,fine_tuning,30.96,28.1,,,0.07499999999999996,0.015280000000000016,0,0
7.2767438888549805,fine_tuning,30.96,27.2,,,-0.20781,0.008330000000000004,-83.41983995824245,3.3438586538287858
7.322287559509277,fine_tuning,30.96,27.5,,,-0.24375000000000002,0.011110000000000009,-51.868807238692106,2.614616032361941
7.369646787643433,fine_tuning,30.96,27.5,,,-0.23437999999999998,0.011110000000000009,-40.36788538928618,2.0068436881423013
7.415179252624512,searching,30.96,24.1,,,,,,
7.461076498031616,searching,30.96,20.9,,,,,,
7.50750207901001,searching,30.96,19.7,,,,,,
7.5533766746521,searching,30.96,19.9,,,,,,
7.599589586257935,searching,30.96,19.9,,,,,,
7.645235061645508,fine_tuning,30.96,19.8,,,0.12187000000000003,0.004170000000000007,34.873441770430205,0.511564765706406
7.691670656204224,fine_tuning,30.96,19.8,,,0.12187000000000003,0.004170000000000007,21.974844771981246,0.7643578858017934
7.73828125,fine_tuning,30.96,19.8,,,0.12187000000000003,0.004170000000000007,22.003246937310703,0.7653297166824353
7.785521745681763,fine_tuning,30.96,21.7,,,0.12187000000000003,0.004170000000000007,22.032032933354383,0.7663146810174001
7.83153510093689,fine_tuning,30.96,23.0,,,-0.16249999999999998,0.0,-90.99357516925937,-0.8905439425667555
7.8767616748809814,fine_tuning,30.96,23.8,,,0.09687999999999997,0.005560000000000009,74.86959269771285,2.2471377077349235
7.92295241355896,fine_tuning,30.96,22.5,,,0.09062000000000003,0.004170000000000007,15.057233827869618,0.4676089317015797
7.967835903167725,fine_tuning,30.96,19.9,,,0.07811999999999997,0.006940000000000002,11.395026902842256,1.88584595351318
8.013340473175049,searching,30.96,24.2,,,,,,
8.060608863830566,fine_tuning,30.96,24.9,,,0.12187000000000003,0.0027800000000000047,26.827360264980136,0.07277554266981634
8.105916738510132,searching,30.96,25.1,,,,,,
8.152364492416382,fine_tuning,30.96,25.1,,,0.07186999999999999,0.004170000000000007,7.695261952905605,0.9247845069608844
8.198928594589233,fine_tuning,30.96,26.2,,,0.07186999999999999,0.004170000000000007,13.161251748192308,0.7742660243034376
8.244572162628174,fine_tuning,30.96,26.4,,,0.060939999999999994,0.004170000000000007,8.81311745414304,0.7752176926970495
8.291312456130981,fine_tuning,30.96,26.9,,,0.06015999999999999,0.005560000000000009,10.914539255401433,1.3241050214187335
8.337146997451782,fine_tuning,30.96,27.5,,,0.06015999999999999,0.005560000000000009,11.095205853688714,1.0279912731051462
8.383718252182007,fine_tuning,30.96,27.9,,,0.050000000000000044,0.005560000000000009,7.096445431887453,1.0292859539866466
8.429689884185791,fine_tuning,30.96,28.6,,,0.050000000000000044,0.005560000000000009,9.289541575372226,1.0305639653563516
8.47501802444458,fine_tuning,30.96,28.9,,,0.04688000000000003,0.004170000000000007,8.050252348802132,0.4746562819913293
8.521528005599976,fine_tuning,30.96,29.5,,,0.03749999999999998,0.0013900000000000023,5.042115708803278,-0.31648886096301565
8.567151546478271,fine_tuning,30.96,29.8,,,0.03749999999999998,0.0013900000000000023,7.067441526830193,0.28154938505888033
8.61467957496643,fine_tuning,30.96,29.8,,,0.03125,0.0013900000000000023,4.634854262141484,0.281879704856873
8.66137957572937,fine_tuning,30.96,30.1,,,0.02890999999999999,0.0013900000000000023,5.034347610766196,0.28220426986217545
8.707849740982056,fine_tuning,30.96,30.5,,,0.028120000000000034,0.0013900000000000023,5.229750424245454,0.28252723751068165
8.754647731781006,fine_tuning,30.96,30.8,,,0.023440000000000016,0.0027800000000000047,3.562793762658349,0.8303990282046898
8.8008873462677,fine_tuning,30.96,31.1,,,0.02188000000000001,0.0013900000000000023,3.9497222550030044,-0.017108947665739394
8.846771240234375,fine_tuning,30.96,31.3,,,0.018750000000000044,0.0013900000000000023,3.0458403490725594,0.28381798796653795
8.893402338027954,fine_tuning,30.96,31.3,,,0.015619999999999967,0.0013900000000000023,2.497012926303987,0.28414207409620335
8.940408706665039,fine_tuning,30.96,31.7,,,0.015619999999999967,0.0013900000000000023,3.1719100111603677,0.2844687683582311
8.985339879989624,fine_tuning,30.96,31.7,,,0.012499999999999956,0.0013900000000000023,1.9187228111221857,0.28478104001283694
9.031295776367188,fine_tuning,30.96,31.8,,,0.012499999999999956,0.0013900000000000023,2.61599045301675,0.285100433492661
9.077789306640625,fine_tuning,30.96,32.0,,,0.010159999999999947,0.0013900000000000023,1.6938564923887691,0.2854235635280614
9.123557329177856,fine_tuning,30.96,32.1,,,0.00936999999999999,0.0013900000000000023,1.884486957585776,0.28574165128469514
10.662232875823975,coarse,0.0,32.2,-32.2,0,,,,
10.677024841308594,coarse,0.0,32.2,-32.2,-100,,,,
10.692205905914307,coarse,0.0,32.2,-32.2,-100,,,,
10.707285642623901,coarse,0.0,32.2,-32.2,-100,,,,
10.72193169593811,coarse,0.0,32.2,-32.2,-100,,,,
10.737212181091309,coarse,0.0,32.2,-32.2,-100,,,,
10.751962661743164,coarse,0.0,32.2,-32.2,-100,,,,
10.767130136489868,coarse,0.0,27.7,-27.7,100,,,,
10.782962083816528,coarse,0.0,27.7,-27.7,-100,,,,
10.798131227493286,coarse,0.0,27.7,-27.7,-100,,,,
10.81315565109253,coarse,0.0,27.7,-27.7,-100,,,,
10.827795267105103,coarse,0.0,22.1,-22.1,100,,,,
10.842576742172241,coarse,0.0,22.1,-22.1,-100,,,,
10.858663558959961,coarse,0.0,22.1,-22.1,-100,,,,
10.87375259399414,coarse,0.0,22.1,-22.1,-100,,,,
10.889038801193237,coarse,0.0,20.5,-20.5,100,,,,
10.904941320419312,coarse,0.0,20.5,-20.5,-100,,,,
10.919926643371582,coarse,0.0,18.5,-18.5,100,,,,
10.935219049453735,coarse,0.0,18.5,-18.5,-93.21230442285538,,,,
10.95044732093811,coarse,0.0,18.5,-18.5,-93.24047672510147,,,,
10.96589708328247,coarse,0.0,18.5,-18.5,-93.26905878543853,,,,
10.980880737304688,coarse,0.0,18.5,-18.5,-93.29677854537964,,,,
10.995649099349976,coarse,0.0,18.4,-18.4,-65.73902586688959,,,,
11.011630058288574,coarse,0.0,18.4,-18.4,-92.85335729599,,,,
11.026808023452759,coarse,0.0,18.4,-18.4,-92.8812847518921,,,,
11.041824340820312,coarse,0.0,16.7,-16.7,100,,,,
11.05724811553955,coarse,0.0,16.7,-16.7,-84.43211970567704,,,,
11.072273969650269,coarse,0.0,16.7,-16.7,-84.45721288204193,,,,
11.087483882904053,coarse,0.0,9.2,-9.2,100,,,,
11.102521419525146,coarse,0.0,9.2,-9.2,-46.98504053592682,,,,
11.117337942123413,coarse,0.0,9.2,-9.2,-46.99867173671723,,,,
11.13233470916748,coarse,0.0,9.2,-9.2,-47.012468762397766,,,,
11.147444486618042,coarse,0.0,7.7,-7.7,100,,,,
11.162729501724243,coarse,0.0,7.7,-7.7,-39.53587275266647,,,,
11.178189992904663,coarse,0.0,7.7,-7.7,-39.5477773308754,,,,
11.193280696868896,coarse,0.0,7.7,-7.7,-39.55939717292786,,,,
11.208475112915039,coarse,0.0,7.8,-7.8,-66.3967093540827,,,,
11.223525762557983,coarse,0.0,7.8,-7.8,-40.08298832416534,,,,
11.23961353302002,coarse,0.0,7.4,-7.4,61.35953416022586,,,,
11.25467562675476,coarse,0.0,7.4,-7.4,-38.10603922367096,,,,
11.269679069519043,coarse,0.0,7.4,-7.4,-38.117141771316525,,,,
11.284674406051636,coarse,0.0,7.4,-7.4,-38.12823832035065,,,,
11.299398422241211,coarse,0.0,5.3,-5.3,100,,,,
11.31545114517212,coarse,0.0,5.3,-5.3,-27.644549992084503,,,,
11.33146858215332,coarse,0.0,5.3,-5.3,-27.65303923368454,,,,
11.346997737884521,coarse,0.0,5.3,-5.3,-27.661269686222077,,,,
11.362560987472534,coarse,0.0,5.3,-5.3,-27.669518208503725,,,,
11.377835512161255,coarse,0.0,5.3,-5.3,-27.677613706588744,,,,
11.393022537231445,coarse,0.0,5.0,-5.0,52.829609340005774,,,,
11.407804727554321,coarse,0.0,5.0,-5.0,-26.192598314285277,,,,
11.423146724700928,coarse,0.0,7.1,-7.1,-100,,,,
11.438009977340698,coarse,0.0,7.1,-7.1,-36.714044041633606,,,,
11.453059673309326,coarse,0.0,7.1,-7.1,-36.724729325771335,,,,
11.468319416046143,coarse,0.0,7.1,-7.1,-36.73556374311447,,,,
11.483185768127441,coarse,0.0,5.7,-5.7,100,,,,
11.498406171798706,coarse,0.0,5.7,-5.7,-29.752713193893435,,,,
11.51371145248413,coarse,0.0,5.7,-5.7,-29.761437203884125,,,,
11.528954982757568,coarse,0.0,5.7,-5.7,-29.770126016139983,,,,
11.54396104812622,coarse,0.0,3.4,-3.4,100,,,,
11.54396104812622,fine_tuning,0.0,3.4,,,-0.032810000000000006,-0.019440000000000013,0,0
11.590278387069702,fine_tuning,0.0,4.1,,,-0.03125,-0.019440000000000013,-12.379170460095933,-7.700834359816483
11.63692307472229,fine_tuning,0.0,4.1,,,-0.0031200000000000117,-0.022220000000000018,5.461132732620231,-4.605279256905047
11.683416843414307,fine_tuning,0.0,3.5,,,-0.012500000000000011,-0.02361000000000002,-4.278345257922068,-4.563937653982991
11.729158639907837,fine_tuning,0.0,3.2,,,-0.0046900000000000275,-0.019440000000000013,0.8512667365730183,-2.6071800848796634
11.775901317596436,fine_tuning,0.0,3.2,,,0.0,-0.01527999999999996,0.991422463284307,-1.8836111358201546
11.821436643600464,fine_tuning,0.0,3.1,,,-0.0031200000000000117,-0.011109999999999953,-1.2594359112115003,-1.1097470754442549
11.86688494682312,fine_tuning,0.0,3.2,,,-0.0031200000000000117,-0.011109999999999953,-0.5749625916242621,-2.0280442433357155
11.913405895233154,fine_tuning,0.0,3.1,,,-0.0007800000000000029,-0.006939999999999946,0.349055180256223,-0.38268814463630996
13.443485498428345,coarse,-30.96,3.1,-34.06,0,,,,
13.45906925201416,coarse,-30.96,3.1,-34.06,-100,,,,
13.474106073379517,coarse,-30.96,3.1,-34.06,-100,,,,
13.488852739334106,coarse,-30.96,3.1,-34.06,-100,,,,
13.50387716293335,coarse,-30.96,3.1,-34.06,-100,,,,
13.519946098327637,coarse,-30.96,3.1,-34.06,-100,,,,
13.535000324249268,coarse,-30.96,3.1,-34.06,-100,,,,
13.550355911254883,coarse,-30.96,1.6,-32.56,100,,,,
13.566429376602173,coarse,-30.96,1.6,-32.56,-100,,,,
13.581556797027588,coarse,-30.96,1.6,-32.56,-100,,,,
13.596267223358154,coarse,-30.96,-4.2,-26.76,100,,,,
13.611319303512573,coarse,-30.96,-4.2,-26.76,-100,,,,
13.626720190048218,coarse,-30.96,-4.2,-26.76,-100,,,,
13.641754150390625,coarse,-30.96,-4.2,-26.76,-100,,,,
13.656519174575806,coarse,-30.96,-4.2,-26.76,-100,,,,
13.671697616577148,coarse,-30.96,-8.0,-22.96,100,,,,
13.687147617340088,coarse,-30.96,-8.0,-22.96,-100,,,,
13.702147006988525,coarse,-30.96,-8.0,-22.96,-100,,,,
13.71775770187378,coarse,-30.96,-8.0,-22.96,-100,,,,
13.73308777809143,coarse,-30.96,-14.1,-16.86,100,,,,
13.748127222061157,coarse,-30.96,-14.1,-16.86,-85.15569336414337,,,,
