timestamp,stage,target_yaw,current_yaw,current_pitch,yaw_error,angle_pid_output,marker_error_x,marker_error_y,vision_yaw_pid_output,vision_pitch_pid_output
0.0,coarse,-30.96,0.0,-0.5,-30.96,-100,,,,
0.020407676696777344,coarse,-30.96,0.0,-0.5,-30.96,-100,,,,
0.03545427322387695,coarse,-30.96,0.0,-0.5,-30.96,-100,,,,
0.050201416015625,coarse,-30.96,0.0,-0.5,-30.96,-100,,,,
0.0653524398803711,coarse,-30.96,0.0,-0.5,-30.96,-100,,,,
0.08039641380310059,coarse,-30.96,-2.6,-0.5,-28.36,100,,,,
0.09578943252563477,coarse,-30.96,-2.6,-0.5,-28.36,-100,,,,
0.11088371276855469,coarse,-30.96,-2.6,-0.5,-28.36,-100,,,,
0.1259927749633789,coarse,-30.96,-6.8,-0.4,-24.16,100,,,,
0.14150762557983398,coarse,-30.96,-6.8,-0.4,-24.16,-100,,,,
0.1562669277191162,coarse,-30.96,-6.8,-0.4,-24.16,-100,,,,
0.1713104248046875,coarse,-30.96,-6.8,-0.4,-24.16,-100,,,,
0.18659639358520508,coarse,-30.96,-8.2,-0.4,-22.76,100,,,,
0.2016313076019287,coarse,-30.96,-8.2,-0.4,-22.76,-100,,,,
0.2167980670928955,coarse,-30.96,-8.2,-0.4,-22.76,-100,,,,
0.23202204704284668,coarse,-30.96,-10.9,-0.3,-20.060000000000002,100,,,,
0.24763011932373047,coarse,-30.96,-10.9,-0.3,-20.060000000000002,-90.91592375068284,,,,
0.26305627822875977,coarse,-30.96,-10.9,-0.3,-20.060000000000002,-90.94686862544633,,,,
0.2780733108520508,coarse,-30.96,-10.9,-0.3,-20.060000000000002,-90.97699279288865,,,,
0.29357051849365234,coarse,-30.96,-13.1,-0.3,-17.86,100,,,,
0.30908656120300293,coarse,-30.96,-13.1,-0.3,-17.86,-81.13238245801544,,,,
0.32387566566467285,coarse,-30.96,-13.1,-0.3,-17.86,-81.158795798584,,,,
0.3393855094909668,coarse,-30.96,-13.1,-0.3,-17.86,-81.18649637965775,,,,
0.3548579216003418,coarse,-30.96,-15.0,-0.3,-15.96,100,,,,
0.37009382247924805,coarse,-30.96,-15.0,-0.3,-15.96,-72.68550684718706,,,,
0.38519740104675293,coarse,-30.96,-16.3,-0.2,-14.66,100,,,,
0.40024662017822266,coarse,-30.96,-16.3,-0.2,-14.66,-66.87971084861374,,,,
0.41567015647888184,coarse,-30.96,-16.3,-0.2,-14.66,-66.9023217528305,,,,
0.4304811954498291,coarse,-30.96,-16.3,-0.2,-14.66,-66.92403473596191,,,,
0.44514036178588867,coarse,-30.96,-17.1,-0.2,-13.86,100,,,,
0.4604673385620117,coarse,-30.96,-17.1,-0.2,-13.86,-63.365595530315396,,,,
0.4752368927001953,coarse,-30.96,-17.1,-0.2,-13.86,-63.38606613235092,,,,
0.4909062385559082,coarse,-30.96,-17.1,-0.2,-13.86,-63.40778384570694,,,,
0.506500244140625,coarse,-30.96,-17.9,-0.2,-13.060000000000002,100,,,,
0.5219118595123291,coarse,-30.96,-17.9,-0.2,-13.060000000000002,-59.848277186676036,,,,
0.5371453762054443,coarse,-30.96,-17.9,-0.2,-13.060000000000002,-59.86817215947725,,,,
0.55202317237854,coarse,-30.96,-20.1,-0.2,-10.86,100,,,,
0.5674269199371338,coarse,-30.96,-20.1,-0.2,-10.86,-50.001057915969845,,,,
0.5824270248413086,coarse,-30.96,-20.1,-0.2,-10.86,-50.01734802989578,,,,
0.5973901748657227,coarse,-30.96,-20.1,-0.2,-10.86,-50.033598010822296,,,,
0.6123690605163574,coarse,-30.96,-20.7,-0.2,-10.260000000000002,92.8483787007281,,,,
0.6275897026062012,coarse,-30.96,-20.7,-0.2,-10.260000000000002,-47.364582726284034,,,,
0.6430726051330566,coarse,-30.96,-20.7,-0.2,-10.260000000000002,-47.38046818427659,,,,
0.6589274406433105,coarse,-30.96,-21.2,-0.2,-10.260000000000002,-47.39673524551011,,,,
0.6737046241760254,coarse,-30.96,-21.2,-0.2,-9.760000000000002,73.2646570023229,,,,
0.6887087821960449,coarse,-30.96,-21.2,-0.2,-9.760000000000002,-45.17580183486558,,,,
0.704533576965332,coarse,-30.96,-21.3,-0.1,-9.66,-22.623898120466,,,,
0.7193515300750732,coarse,-30.96,-21.3,-0.1,-9.66,-44.755402729316714,,,,
0.7351729869842529,coarse,-30.96,-21.3,-0.1,-9.66,-44.77068625669098,,,,
0.7512209415435791,coarse,-30.96,-21.3,-0.1,-9.66,-44.78618858079529,,,,
0.7660641670227051,coarse,-30.96,-22.1,-0.1,-8.86,100,,,,
0.7807865142822266,coarse,-30.96,-22.1,-0.1,-8.86,-41.21238367824173,,,,
0.7962298393249512,coarse,-30.96,-22.1,-0.1,-8.86,-41.22606646422958,,,,
0.8113653659820557,coarse,-30.96,-23.8,0.0,-7.16,100,,,,
0.826380729675293,coarse,-30.96,-23.8,0.0,-7.16,-33.59765450172043,,,,
0.8414402008056641,coarse,-30.96,-23.8,0.0,-7.16,-33.60843708304977,,,,
0.8565258979797363,coarse,-30.96,-23.8,0.0,-7.16,-33.61923844222641,,,,
0.8716545104980469,coarse,-30.96,-23.3,-0.1,-7.66,-100,,,,
0.8868789672851562,coarse,-30.96,-23.3,-0.1,-7.66,-35.892488893314365,,,,
0.9017069339752197,coarse,-30.96,-23.0,-0.1,-7.960000000000001,-100,,,,
0.9173507690429688,coarse,-30.96,-23.0,-0.1,-7.960000000000001,-37.26674444751359,,,,
0.9323811531066895,coarse,-30.96,-23.0,-0.1,-7.960000000000001,-37.27870863322831,,,,
0.9470078945159912,coarse,-30.96,-23.0,-0.1,-7.960000000000001,-37.290351519390114,,,,
0.9623734951019287,coarse,-30.96,-28.1,0.0,-2.8599999999999994,100,,,,
0.9623734951019287,fine_tuning,-30.96,-28.1,0.0,,0.25,-0.12778,100,-100
0.992952823638916,fine_tuning,-30.96,-28.1,0.0,,0.25,-0.12778,45.03947416067123,-23.020576033002282
1.022937297821045,searching,-30.96,-28.1,0.0,,,,,
1.0533645153045654,searching,-30.96,-27.7,-2.1,,,,,
1.0841026306152344,searching,-30.96,-27.7,-2.1,,,,,
1.1143319606781006,fine_tuning,-30.96,-24.4,-4.0,,0.03125,-0.09860999999999998,-12.338603126532774,-15.426608357933034
1.1454172134399414,searching,-30.96,-24.8,-3.7,,,,,
1.1761081218719482,searching,-30.96,-24.8,-3.7,,,,,
1.2075889110565186,fine_tuning,-30.96,-25.1,-4.1,,0.26405999999999996,-0.06806000000000001,72.67672592581908,-9.086662115034438
1.2381305694580078,fine_tuning,-30.96,-25.1,-4.1,,0.26405999999999996,-0.06806000000000001,47.75269095400571,-12.372950683087256
1.268725872039795,fine_tuning,-30.96,-24.8,-4.4,,-0.007809999999999984,-0.036109999999999975,-90.0451499624711,3.815304880875799
1.29927659034729,fine_tuning,-30.96,-24.8,-4.4,,-0.007809999999999984,-0.036109999999999975,-1.1862967981100052,-6.632990597158809
1.33076810836792,fine_tuning,-30.96,-22.2,-4.8,,-0.005469999999999975,-0.026390000000000025,-0.022900865856259722,-1.8010005056796032
1.3614225387573242,searching,-30.96,-23.3,-5.1,,,,,
1.3924379348754883,searching,-30.96,-23.3,-5.1,,,,,
1.4228756427764893,searching,-30.96,-24.4,-5.0,,,,,
1.4542486667633057,searching,-30.96,-24.4,-5.0,,,,,
1.4858777523040771,fine_tuning,-30.96,-24.1,-5.0,,-0.012500000000000011,-0.013889999999999958,-2.494280226595993,-1.842436719507338
1.5161938667297363,fine_tuning,-30.96,-24.1,-5.0,,-0.012500000000000011,-0.013889999999999958,-2.0429472010254877,-2.6504237218798563
1.547074556350708,fine_tuning,-30.96,-24.1,-5.0,,-0.015620000000000023,-0.01527999999999996,-3.617299113981299,-3.353102488048953
1.578223705291748,fine_tuning,-30.96,-24.2,-5.1,,-0.015620000000000023,-0.01527999999999996,-2.609391731417183,-2.9053628015459942
1.609283208847046,fine_tuning,-30.96,-24.2,-5.1,,-0.015620000000000023,-0.01527999999999996,-2.6118174786448516,-2.907735747617619
1.6405572891235352,fine_tuning,-30.96,-24.3,-5.2,,-0.015620000000000023,-0.01527999999999996,-2.6142599843144456,-2.9101250873507425
1.6706287860870361,fine_tuning,-30.96,-24.4,-5.4,,-0.015620000000000023,-0.01527999999999996,-2.616608568227295,-2.9124225497187544
1.7017414569854736,fine_tuning,-30.96,-24.4,-5.4,,-0.012500000000000011,-0.012499999999999956,-1.0541462440476028,-1.5204404609485802
1.732372760772705,fine_tuning,-30.96,-24.6,-5.5,,-0.012500000000000011,-0.009719999999999951,-2.058867566645147,-1.0074874829698304
1.762486457824707,fine_tuning,-30.96,-24.7,-5.7,,-0.012500000000000011,-0.009719999999999951,-2.060749672710897,-1.9165192986906916
1.7929434776306152,fine_tuning,-30.96,-24.7,-5.7,,-0.010940000000000005,-0.008329999999999949,-1.2694184803927888,-1.2112070028546644
1.8232178688049316,fine_tuning,-30.96,-24.7,-5.7,,-0.00938,-0.005560000000000009,-0.9869485474130723,-0.2548647364867168
2.8481619358062744,coarse,0.0,-25.7,-6.1,25.7,100,,,,
2.8641698360443115,coarse,0.0,-25.7,-6.1,25.7,100,,,,
2.8801443576812744,coarse,0.0,-25.7,-6.1,25.7,100,,,,
2.895136594772339,coarse,0.0,-25.7,-6.1,25.7,100,,,,
2.9109764099121094,coarse,0.0,-25.5,-6.1,25.5,70.7212514637867,,,,
2.9260354042053223,coarse,0.0,-25.5,-6.1,25.5,100,,,,
2.941415309906006,coarse,0.0,-25.5,-6.1,25.5,100,,,,
2.95623779296875,coarse,0.0,-25.5,-6.1,25.5,100,,,,
2.971221446990967,coarse,0.0,-17.9,-6.3,17.9,-100,,,,
2.9866485595703125,coarse,0.0,-17.9,-6.3,17.9,80.88353820116043,,,,
3.002182960510254,coarse,0.0,-17.9,-6.3,17.9,80.91134477884292,,,,
3.0177481174468994,coarse,0.0,-17.9,-6.3,17.9,80.93920640975952,,,,
3.032461166381836,coarse,0.0,-14.0,-6.3,14.0,-100,,,,
3.0474143028259277,coarse,0.0,-14.0,-6.3,14.0,63.43073906929016,,,,
3.0624167919158936,coarse,0.0,-12.3,-6.3,12.3,-100,,,,
3.0774381160736084,coarse,0.0,-12.3,-6.3,12.3,55.81766835958481,,,,
3.0920755863189697,coarse,0.0,-12.3,-6.3,12.3,55.8356724479866,,,,
3.1070611476898193,coarse,0.0,-12.3,-6.3,12.3,55.85410468847275,,,,
3.1217710971832275,coarse,0.0,-13.1,-6.4,13.1,100,,,,
3.1372220516204834,coarse,0.0,-13.1,-6.4,13.1,59.49361547262191,,,,
3.1523280143737793,coarse,0.0,-13.1,-6.4,13.1,59.513404283828734,,,,
3.1677281856536865,coarse,0.0,-13.1,-6.4,13.1,59.53357850820541,,,,
3.183353900909424,coarse,0.0,-10.9,-6.4,10.9,-100,,,,
3.198139190673828,coarse,0.0,-10.9,-6.4,10.9,49.666726503677374,,,,
3.2131528854370117,coarse,0.0,-10.9,-6.4,10.9,49.68309143096924,,,,
3.2283103466033936,coarse,0.0,-7.2,-6.4,7.2,-100,,,,
3.2433176040649414,coarse,0.0,-7.2,-6.4,7.2,33.05481002838135,,,,
3.258495807647705,coarse,0.0,-7.2,-6.4,7.2,33.06573833496093,,,,
3.273524522781372,coarse,0.0,-7.2,-6.4,7.2,33.07655900985718,,,,
3.2885537147521973,coarse,0.0,-7.8,-6.4,7.8,100,,,,
3.303304433822632,coarse,0.0,-7.8,-6.4,7.8,35.799787340469365,,,,
3.318861484527588,coarse,0.0,-7.8,-6.4,7.8,35.81192184001923,,,,
3.33435320854187,coarse,0.0,-7.8,-6.4,7.8,35.824005384750365,,,,
3.3495633602142334,coarse,0.0,-7.2,-6.4,7.2,-100,,,,
3.3646252155303955,coarse,0.0,-7.2,-6.4,7.2,33.1458012297821,,,,
3.380180835723877,coarse,0.0,-4.5,-6.5,4.5,-100,,,,
3.395049571990967,coarse,0.0,-4.5,-6.5,4.5,21.009492190189363,,,,
3.410311222076416,coarse,0.0,-4.5,-6.5,4.5,21.016359932727813,,,,
3.425359010696411,coarse,0.0,-4.5,-6.5,4.5,21.02313143760681,,,,
3.4407944679260254,coarse,0.0,-4.5,-6.5,4.5,21.030077393360138,,,,
3.455624580383301,coarse,0.0,-6.4,-6.4,6.4,100,,,,
3.4715588092803955,coarse,0.0,-6.4,-6.4,6.4,29.599766571826937,,,,
3.4864187240600586,coarse,0.0,-6.4,-6.4,6.4,29.60927691728592,,,,
3.5013904571533203,coarse,0.0,-5.2,-6.5,5.2,-100,,,,
3.516810655593872,coarse,0.0,-5.2,-6.5,5.2,24.225080721683504,,,,
3.5323424339294434,coarse,0.0,-5.2,-6.5,5.2,24.233157246418003,,,,
3.5477709770202637,coarse,0.0,-3.1,-6.5,3.1,-100,,,,
3.5628128051757812,coarse,0.0,-3.1,-6.5,3.1,14.792603061504366,,,,
3.5781304836273193,coarse,0.0,-3.1,-6.5,3.1,14.797351541824343,,,,
3.593132972717285,coarse,0.0,-3.1,-6.5,3.1,14.802002313442232,,,,
3.6084158420562744,coarse,0.0,-4.4,-6.4,4.4,100,,,,
3.623460531234741,coarse,0.0,-4.4,-6.4,4.4,20.66534643918991,,,,
3.6382765769958496,coarse,0.0,-4.4,-6.4,4.4,20.6718654993248,,,,
3.653498411178589,coarse,0.0,-5.1,-6.4,5.1,100,,,,
3.6684064865112305,coarse,0.0,-5.1,-6.4,5.1,23.837231753177644,,,,
3.6838629245758057,coarse,0.0,-5.1,-6.4,5.1,23.845114536590575,,,,
3.699037551879883,coarse,0.0,-5.1,-6.4,5.1,23.852853596515654,,,,
3.7138335704803467,coarse,0.0,-2.6,-6.6,2.6,-100,,,,
3.7138335704803467,fine_tuning,0.0,-2.6,-6.6,,0.07030999999999998,-0.008329999999999949,100,-84.79944164999948
3.745553731918335,searching,0.0,-0.7,-6.6,,,,,
3.7755982875823975,searching,0.0,-0.7,-6.6,,,,,
3.8070507049560547,fine_tuning,0.0,2.4,-8.9,,0.054690000000000016,-0.005560000000000009,8.194384173646343,-0.7062774168813494
3.8377268314361572,fine_tuning,0.0,2.4,-8.9,,0.054690000000000016,-0.005560000000000009,9.87843016220837,-1.0042858826545733
3.868237257003784,fine_tuning,0.0,2.2,-9.4,,0.029689999999999994,-0.0027800000000000047,-2.810961015221622,0.40685397648177
3.8990797996520996,fine_tuning,0.0,2.7,-9.3,,0.029689999999999994,-0.0027800000000000047,5.387538010340022,-0.504738688912774
3.9295573234558105,fine_tuning,0.0,2.7,-9.3,,0.0015600000000000058,0.04443999999999998,-8.905376715065046,23.495018084252337
3.9606168270111084,fine_tuning,0.0,2.8,-9.3,,0.0015600000000000058,0.04443999999999998,0.3246179991534244,8.008534838566396
3.9916601181030273,fine_tuning,0.0,2.8,-9.3,,0.0007800000000000029,0.04305999999999999,-0.06692295113500818,7.322277963765808
4.023175239562988,fine_tuning,0.0,2.7,-8.7,,0.0007800000000000029,0.04305999999999999,0.18446197696237615,7.7736036647888165
4.0538811683654785,fine_tuning,0.0,2.7,-8.7,,-0.0015600000000000058,0.04305999999999999,-0.9990453420006664,7.780214651259993
4.084633111953735,fine_tuning,0.0,2.7,-8.2,,-0.0015600000000000058,0.04305999999999999,-0.23721739444227324,7.7868355447145445
4.11524510383606,fine_tuning,0.0,2.7,-8.0,,-0.0015600000000000058,0.036109999999999975,-0.23745616797895536,4.2710104416526855
4.147125482559204,fine_tuning,0.0,2.7,-8.0,,-0.0015600000000000058,0.036109999999999975,-0.2377048349329959,6.547118542227358
4.177590370178223,fine_tuning,0.0,2.7,-7.4,,0.0,0.02361000000000002,0.5551600771417612,0.1976306908425851
4.207681894302368,fine_tuning,0.0,2.7,-7.2,,0.0,0.02361000000000002,0.04309516506700515,4.304267226633648
4.23830771446228,fine_tuning,0.0,2.7,-7.2,,0.0,0.015280000000000016,0.04309516506700515,0.08727988093367145
4.269094705581665,fine_tuning,0.0,2.7,-7.0,,0.0,0.008330000000000004,0.04309516506700515,-0.699957658441763
5.287814140319824,coarse,30.96,2.7,-7.7,28.26,100,,,,
5.303560733795166,coarse,30.96,2.7,-7.7,28.26,100,,,,
5.318038702011108,coarse,30.96,2.7,-7.8,28.26,100,,,,
5.332870960235596,coarse,30.96,2.7,-7.8,28.26,100,,,,
5.347726583480835,coarse,30.96,2.7,-7.8,28.26,100,,,,
5.362393856048584,coarse,30.96,4.6,-7.8,26.36,-100,,,,
5.378481388092041,coarse,30.96,4.6,-7.8,26.36,100,,,,
5.3932061195373535,coarse,30.96,4.6,-7.8,26.36,100,,,,
5.408259868621826,coarse,30.96,4.6,-7.8,26.36,100,,,,
5.423329830169678,coarse,30.96,8.9,-7.9,22.060000000000002,-100,,,,
5.438458204269409,coarse,30.96,8.9,-7.9,22.060000000000002,99.66832183244325,,,,
5.4540956020355225,coarse,30.96,8.9,-7.9,22.060000000000002,99.70281793191529,,,,
5.468745708465576,coarse,30.96,8.9,-7.9,22.060000000000002,99.7351360667,,,,
5.483791828155518,coarse,30.96,13.2,-7.9,17.76,-100,,,,
5.498769283294678,coarse,30.96,13.2,-7.9,17.76,80.43845793559647,,,,
5.513791561126709,coarse,30.96,13.2,-7.9,17.76,80.46513750102615,,,,
5.5291876792907715,coarse,30.96,14.9,-8.1,16.060000000000002,-100,,,,
5.5447986125946045,coarse,30.96,14.9,-8.1,16.060000000000002,72.8649348256836,,,,
5.560379505157471,coarse,30.96,14.9,-8.1,16.060000000000002,72.88995773913956,,,,
5.575407028198242,coarse,30.96,14.9,-8.1,16.060000000000002,72.91409194114304,,,,
5.59085750579834,coarse,30.96,14.9,-8.1,16.060000000000002,72.93890540816881,,,,
5.606205224990845,coarse,30.96,18.0,-8.1,12.96,-100,,,,
5.6212403774261475,coarse,30.96,18.0,-8.1,12.96,59.02828160979844,,,,
5.636233568191528,coarse,30.96,18.0,-8.1,12.96,59.04771278503037,,,,
5.6513991355896,coarse,30.96,18.0,-8.1,12.96,59.06736736037827,,,,
5.666638135910034,coarse,30.96,21.9,-8.2,9.060000000000002,-100,,,,
5.681524276733398,coarse,30.96,21.9,-8.2,9.060000000000002,41.54466073825456,,,,
5.697062253952026,coarse,30.96,21.9,-8.2,9.060000000000002,41.55873814561463,,,,
5.712319374084473,coarse,30.96,21.8,-8.2,9.16,64.96282274208546,,,,
5.727751016616821,coarse,30.96,21.8,-8.2,9.16,42.03684905221557,,,,
