timestamp,pos_x_m,pos_y_m,pos_z_m,att_yaw_deg,att_pitch_deg,att_roll_deg,tof_distance_mm,detected_markers
2025-08-13T16:51:03.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2025-08-13T16:51:03.856,0.0,0.0,0.0,-0.04,-0.41,-0.94,780.0,
2025-08-13T16:51:03.964,0.0,-2e-05,0.0,-0.04,-0.41,-0.94,797.0,
2025-08-13T16:51:04.075,-0.0,4e-05,0.0,-0.04,-0.41,-0.94,801.0,
2025-08-13T16:51:04.186,-1e-05,6e-05,0.0,-0.04,-0.41,-0.94,805.0,
2025-08-13T16:51:04.294,-2e-05,5e-05,0.0,-0.04,-0.41,-0.94,805.0,
2025-08-13T16:51:04.402,-0.0,7e-05,0.0,-0.04,-0.41,-0.94,806.0,
2025-08-13T16:51:04.513,0.0,6e-05,0.0,-0.04,-0.41,-0.94,808.0,
2025-08-13T16:51:04.622,3e-05,7e-05,0.0,-0.04,-0.42,-0.94,808.0,
2025-08-13T16:51:04.730,4e-05,8e-05,0.0,-0.04,-0.41,-0.94,808.0,
2025-08-13T16:51:04.839,0.0,0.00011,0.0,-0.04,-0.41,-0.94,808.0,
2025-08-13T16:51:04.948,3e-05,0.0001,0.0,-0.04,-0.41,-0.94,809.0,
2025-08-13T16:51:05.056,3e-05,0.0001,0.0,-0.04,-0.41,-0.94,809.0,
2025-08-13T16:51:05.164,1e-05,3e-05,0.0,-0.04,-0.42,-0.95,802.0,
2025-08-13T16:51:05.273,0.0,-0.0,0.0,-0.04,-0.41,-0.94,801.0,
2025-08-13T16:51:05.382,0.0,-1e-05,0.0,-0.04,-0.41,-0.94,802.0,
2025-08-13T16:51:05.490,-2e-05,-1e-05,0.0,-0.04,-0.41,-0.94,803.0,
2025-08-13T16:51:05.600,-3e-05,1e-05,0.0,-0.04,-0.41,-0.94,803.0,
2025-08-13T16:51:05.710,-1e-05,1e-05,0.0,-0.04,-0.41,-0.94,803.0,
2025-08-13T16:51:05.818,-0.0,1e-05,0.0,-0.04,-0.41,-0.94,803.0,
