timestamp,pos_x_m,pos_y_m,pos_z_m,att_yaw_deg,att_pitch_deg,att_roll_deg,tof_distance_mm,detected_markers
2025-09-24T11:49:46.046,0.0,0.0,0.0,0.0,0.0,0.0,1606.0,
2025-09-24T11:49:46.152,3e-05,-3e-05,0.0,0.67,1.37,-0.25,1606.0,
2025-09-24T11:49:46.256,2e-05,-1e-05,0.0,0.67,1.36,-0.25,1606.0,
2025-09-24T11:49:46.360,-1e-05,-1e-05,0.0,0.67,1.37,-0.25,1605.0,
2025-09-24T11:49:46.471,3e-05,1e-05,0.0,0.67,1.37,-0.25,1606.0,
2025-09-24T11:49:46.575,-0.0,0.0,0.0,0.67,1.37,-0.25,1605.0,
2025-09-24T11:49:46.693,0.0,-3e-05,0.0,0.67,1.36,-0.25,1605.0,
2025-09-24T11:49:46.797,1e-05,-2e-05,0.0,0.67,1.37,-0.25,1605.0,
2025-09-24T11:49:46.901,-1e-05,-2e-05,0.0,0.67,1.37,-0.25,1604.0,
2025-09-24T11:49:47.002,-0.0,-0.0,0.0,0.67,1.36,-0.25,1606.0,
2025-09-24T11:49:47.103,-0.0,0.0,0.0,0.67,1.37,-0.25,1606.0,
2025-09-24T11:49:47.207,1e-05,-1e-05,0.0,0.67,1.37,-0.25,1606.0,
2025-09-24T11:49:47.318,2e-05,1e-05,0.0,0.67,1.37,-0.25,1599.0,
2025-09-24T11:49:47.422,2e-05,2e-05,0.0,0.67,1.37,-0.25,1558.0,
2025-09-24T11:49:47.526,2e-05,3e-05,0.0,0.67,1.37,-0.25,1544.0,
2025-09-24T11:49:47.631,1e-05,3e-05,0.0,0.67,1.37,-0.25,1528.0,
2025-09-24T11:49:47.735,1e-05,-1e-05,0.0,0.67,1.37,-0.25,1417.0,
2025-09-24T11:49:47.838,-3e-05,0.0,0.0,0.67,1.36,-0.25,1417.0,
2025-09-24T11:49:47.943,-2e-05,3e-05,0.0,0.67,1.36,-0.25,1430.0,
2025-09-24T11:49:48.047,-2e-05,5e-05,0.0,0.67,1.37,-0.25,1463.0,
2025-09-24T11:49:48.151,-2e-05,4e-05,0.0,0.69,1.37,-0.25,1488.0,
2025-09-24T11:49:48.256,0.00034,-2e-05,0.0,0.62,1.36,-0.25,1603.0,
2025-09-24T11:49:48.359,0.00062,7e-05,0.0,0.6,1.36,-0.25,1608.0,
2025-09-24T11:49:48.463,0.00095,5e-05,0.0,0.59,1.36,-0.25,1609.0,
2025-09-24T11:49:48.567,0.00128,0.00012,0.0,0.57,1.36,-0.25,1609.0,
2025-09-24T11:49:48.672,0.00354,0.00014,0.0,0.53,1.47,-0.29,1609.0,
2025-09-24T11:49:48.776,0.03192,0.0004,0.0,0.35,1.6,-0.33,1609.0,
2025-09-24T11:49:48.879,0.10214,0.0004,0.0,0.38,1.45,-0.24,1600.0,
2025-09-24T11:49:48.984,0.18494,0.00194,0.0,0.33,1.19,-0.2,1554.0,
2025-09-24T11:49:49.088,0.2537,0.00208,0.0,0.27,1.2,-0.23,1472.0,
2025-09-24T11:49:49.192,0.30272,0.00282,0.0,0.2,1.25,-0.24,1425.0,
2025-09-24T11:49:49.296,0.35001,0.00322,0.0,0.12,1.31,-0.22,1329.0,
2025-09-24T11:49:49.400,0.4099,0.00339,0.0,0.1,1.27,-0.23,1276.0,
2025-09-24T11:49:49.504,0.47686,0.00381,0.0,0.05,1.27,-0.23,1219.0,
2025-09-24T11:49:49.610,0.53396,0.004,0.0,-0.07,1.19,-0.28,1150.0,
2025-09-24T11:49:49.720,0.56751,0.00362,0.0,-0.08,1.19,-0.29,1114.0,
2025-09-24T11:49:49.830,0.58179,0.00376,0.0,-0.15,1.28,-0.34,1012.0,
2025-09-24T11:49:49.942,0.58945,0.00388,0.0,-0.19,1.31,-0.33,1006.0,
2025-09-24T11:49:50.046,0.60302,0.00388,0.0,-0.26,1.27,-0.34,996.0,
2025-09-24T11:49:50.150,0.61648,0.00415,0.0,-0.25,1.24,-0.35,972.0,
2025-09-24T11:49:50.254,0.62262,0.00446,0.0,-0.34,1.2,-0.36,963.0,
2025-09-24T11:49:50.358,0.62273,0.00456,0.0,-0.38,1.22,-0.36,959.0,
2025-09-24T11:49:50.463,0.62391,0.00448,0.0,-0.46,1.23,-0.36,959.0,
2025-09-24T11:49:50.566,0.0,0.635,0.0,-0.53,1.21,-0.38,958.0,
2025-09-24T11:49:50.670,0.63654,0.00428,0.0,-0.64,1.19,-0.38,954.0,
2025-09-24T11:49:50.774,0.63958,0.00351,0.0,-0.66,1.18,-0.39,949.0,
2025-09-24T11:49:50.881,0.64027,0.00355,0.0,-0.65,1.18,-0.39,945.0,
2025-09-24T11:49:50.983,0.63932,0.00399,0.0,-0.64,1.19,-0.41,945.0,
2025-09-24T11:49:51.086,0.6381,0.00048,0.0,7.02,1.17,-0.2,945.0,
2025-09-24T11:49:51.191,0.63871,0.00105,0.0,14.18,1.16,0.01,945.0,
2025-09-24T11:49:51.296,0.64016,0.00063,0.0,22.28,1.11,0.16,945.0,
2025-09-24T11:49:51.399,0.64145,0.00092,0.0,30.66,1.03,0.31,945.0,
2025-09-24T11:49:51.503,0.64218,0.00138,0.0,39.23,0.91,0.45,945.0,
2025-09-24T11:49:51.607,0.64376,0.00349,0.0,47.77,0.76,0.58,947.0,
2025-09-24T11:49:51.718,0.64454,0.00388,0.0,56.24,0.62,0.63,947.0,
2025-09-24T11:49:51.837,0.64446,0.00408,0.0,64.81,0.43,0.67,945.0,
2025-09-24T11:49:51.941,0.64255,0.00442,0.0,72.47,0.26,0.73,945.0,
2025-09-24T11:49:52.052,0.64011,0.00522,0.0,83.28,0.02,0.79,940.0,
2025-09-24T11:49:52.155,0.63918,0.00553,0.0,86.9,-0.08,0.73,948.0,
2025-09-24T11:49:52.267,0.63776,0.00445,0.0,88.52,-0.13,0.76,942.0,
2025-09-24T11:49:52.373,0.63458,0.00209,0.0,89.26,-0.13,0.75,942.0,
2025-09-24T11:49:52.475,0.63492,0.00127,0.0,90.1,-0.17,0.76,942.0,
2025-09-24T11:49:52.579,0.63411,0.00268,0.0,90.22,-0.17,0.77,941.0,
2025-09-24T11:49:52.683,0.63347,0.0031,0.0,90.35,-0.18,0.76,259.0,
2025-09-24T11:49:52.790,0.63357,0.00246,0.0,90.33,-0.18,0.76,158.0,
2025-09-24T11:49:52.898,0.63345,0.00196,0.0,90.31,-0.18,0.75,152.0,
