timestamp,pos_x_m,pos_y_m,pos_z_m,att_yaw_deg,att_pitch_deg,att_roll_deg,tof_distance_mm,detected_markers
2025-09-24T11:47:12.436,0.0,0.0,0.0,1.64,0.01,-0.96,1581.0,
2025-09-24T11:47:12.540,0.0,0.0,0.0,1.64,0.01,-0.96,1581.0,
2025-09-24T11:47:12.651,-2e-05,0.00011,0.0,1.64,0.01,-0.96,1582.0,
2025-09-24T11:47:12.759,-8e-05,3e-05,0.0,1.64,0.01,-0.96,1582.0,
2025-09-24T11:47:12.859,-0.0001,-0.0,0.0,1.64,0.01,-0.96,1582.0,
2025-09-24T11:47:12.963,-0.00011,-1e-05,0.0,1.64,0.01,-0.96,1582.0,
2025-09-24T11:47:13.067,-0.0001,-5e-05,0.0,1.64,0.01,-0.96,1581.0,
2025-09-24T11:47:13.168,-0.0001,-5e-05,0.0,1.64,0.01,-0.96,1581.0,
2025-09-24T11:47:13.272,-0.0001,-2e-05,0.0,1.64,0.01,-0.96,1581.0,
2025-09-24T11:47:13.377,-0.00016,-7e-05,0.0,1.64,0.01,-0.96,1581.0,
2025-09-24T11:47:13.487,-0.00016,-0.00011,0.0,1.64,0.01,-0.96,1582.0,
2025-09-24T11:47:13.597,-0.00017,-9e-05,0.0,1.64,0.01,-0.96,1583.0,
2025-09-24T11:47:13.706,-0.00018,-8e-05,0.0,1.64,0.01,-0.96,1583.0,
2025-09-24T11:47:13.810,-0.00019,-4e-05,0.0,1.64,0.01,-0.96,1583.0,
2025-09-24T11:47:13.911,-0.00016,-3e-05,0.0,1.64,0.01,-0.96,1581.0,
2025-09-24T11:47:14.015,-0.0002,-7e-05,0.0,1.64,0.01,-0.96,1582.0,
2025-09-24T11:47:14.119,-0.00022,-6e-05,0.0,1.64,0.01,-0.96,1582.0,
2025-09-24T11:47:14.227,-0.0002,-7e-05,0.0,1.64,0.01,-0.96,1585.0,
2025-09-24T11:47:14.338,-0.0002,-6e-05,0.0,1.64,0.01,-0.96,1585.0,
2025-09-24T11:47:14.442,-0.00023,-7e-05,0.0,1.64,0.01,-0.96,1585.0,
2025-09-24T11:47:14.543,-0.00024,-5e-05,0.0,1.64,0.01,-0.96,1586.0,
2025-09-24T11:47:14.653,-0.00024,-5e-05,0.0,1.64,0.01,-0.96,1586.0,
2025-09-24T11:47:14.757,-2e-05,8e-05,0.0,1.1,-0.0,-0.96,1494.0,
2025-09-24T11:47:14.862,-0.00046,-0.00035,0.0,0.88,-0.01,-0.96,1423.0,
2025-09-24T11:47:14.966,-0.00096,-0.00044,0.0,0.7,-0.01,-0.96,1423.0,
2025-09-24T11:47:15.066,-0.00151,-0.00052,0.0,0.64,-0.01,-0.95,1423.0,
2025-09-24T11:47:15.171,-0.00187,-0.00082,0.0,0.52,0.12,-0.96,1402.0,
2025-09-24T11:47:15.274,0.01137,-0.0012,0.0,0.34,0.26,-0.97,1402.0,
2025-09-24T11:47:15.375,0.06843,-0.00242,0.0,0.21,0.06,-0.92,1547.0,
2025-09-24T11:47:15.480,0.14903,-0.00109,0.0,0.11,-0.17,-0.82,1547.0,
2025-09-24T11:47:15.584,0.22648,-0.00013,0.0,0.09,-0.19,-0.85,1478.0,
2025-09-24T11:47:15.685,0.30275,-6e-05,0.0,-0.0,-0.09,-0.88,1387.0,
2025-09-24T11:47:15.792,0.35072,5e-05,0.0,-0.05,0.05,-0.87,1316.0,
2025-09-24T11:47:15.896,0.41393,-0.0003,0.0,-0.09,-0.04,-0.82,1266.0,
2025-09-24T11:47:16.003,0.48096,-0.00012,0.0,-0.14,-0.06,-0.82,1213.0,
2025-09-24T11:47:16.112,0.53077,0.00029,0.0,-0.15,-0.15,-0.9,1141.0,
2025-09-24T11:47:16.212,0.55405,0.00019,0.0,-0.18,-0.12,-0.84,1069.0,
2025-09-24T11:47:16.313,0.5606,7e-05,0.0,-0.22,-0.06,-0.9,1018.0,
2025-09-24T11:47:16.414,0.57048,0.00032,0.0,-0.25,0.0,-0.9,998.0,
2025-09-24T11:47:16.520,0.5906,-0.00049,0.0,-0.31,-0.0,-0.92,986.0,
2025-09-24T11:47:16.629,0.61077,-0.00076,0.0,-0.41,-0.09,-0.92,978.0,
2025-09-24T11:47:16.739,0.62004,-0.00055,0.0,-0.4,-0.13,-0.91,935.0,
2025-09-24T11:47:16.846,0.61847,-0.00037,0.0,-0.43,-0.1,-0.9,931.0,
2025-09-24T11:47:16.950,0.61754,-0.00076,0.0,-0.46,-0.08,-0.91,928.0,
2025-09-24T11:47:17.052,0.62379,-0.00116,0.0,-0.5,-0.08,-0.92,928.0,
2025-09-24T11:47:17.153,0.0,0.635,0.0,-0.6,-0.1,-0.93,926.0,
2025-09-24T11:47:17.256,0.63539,-0.00186,0.0,-0.58,-0.1,-0.94,918.0,
2025-09-24T11:47:17.361,0.63612,-0.00179,0.0,-0.57,-0.1,-0.94,916.0,
2025-09-24T11:47:17.462,0.63559,-0.00221,0.0,-0.55,-0.1,-0.94,915.0,
2025-09-24T11:47:17.572,0.6353,-0.00231,0.0,-0.61,-0.1,-0.94,915.0,
2025-09-24T11:47:17.680,0.63523,-0.00208,0.0,-0.61,-0.09,-0.94,916.0,
2025-09-24T11:47:17.781,0.63528,-0.00194,0.0,-0.62,-0.09,-0.94,916.0,
2025-09-24T11:47:17.889,0.63568,-0.00218,0.0,-0.64,-0.05,-0.93,916.0,
2025-09-24T11:47:17.996,0.65162,-0.00256,0.0,-0.67,0.12,-0.96,916.0,
2025-09-24T11:47:18.100,0.79313,-0.00403,0.0,-0.5,0.11,-0.95,889.0,
2025-09-24T11:47:18.200,0.8687,-0.00483,0.0,-0.79,-0.21,-0.82,826.0,
2025-09-24T11:47:18.307,0.92264,-0.00587,0.0,-0.85,-0.33,-0.92,739.0,
2025-09-24T11:47:18.415,0.96787,-0.00644,0.0,-0.98,-0.16,-0.92,661.0,
