timestamp,pos_x_m,pos_y_m,pos_z_m,att_yaw_deg,att_pitch_deg,att_roll_deg,tof_distance_mm,detected_markers
2025-09-24T11:52:19.205,0.0,0.0,0.0,0.0,0.0,0.0,1527.0,
2025-09-24T11:52:19.309,-5e-05,1e-05,0.0,-2.41,1.6,-0.51,1527.0,
2025-09-24T11:52:19.413,-4e-05,1e-05,0.0,-2.41,1.6,-0.51,1524.0,
2025-09-24T11:52:19.517,-2e-05,0.0,0.0,-2.41,1.6,-0.51,1524.0,
2025-09-24T11:52:19.626,-5e-05,-5e-05,0.0,-2.41,1.6,-0.51,1524.0,
2025-09-24T11:52:19.731,-3e-05,-4e-05,0.0,-2.41,1.6,-0.51,1524.0,
2025-09-24T11:52:19.836,-3e-05,-5e-05,0.0,-2.41,1.6,-0.51,1525.0,
2025-09-24T11:52:19.944,-2e-05,-4e-05,0.0,-2.41,1.6,-0.51,1524.0,
2025-09-24T11:52:20.053,-2e-05,-6e-05,0.0,-2.41,1.6,-0.51,1525.0,
2025-09-24T11:52:20.159,-4e-05,-4e-05,0.0,-2.41,1.6,-0.51,1520.0,
2025-09-24T11:52:20.262,-0.0,-3e-05,0.0,-2.41,1.6,-0.51,1520.0,
2025-09-24T11:52:20.363,-2e-05,-3e-05,0.0,-2.41,1.6,-0.51,1520.0,
2025-09-24T11:52:20.470,-4e-05,-3e-05,0.0,-2.41,1.6,-0.51,1520.0,
2025-09-24T11:52:20.572,-4e-05,-0.0,0.0,-2.41,1.6,-0.51,1521.0,
2025-09-24T11:52:20.675,-2e-05,-2e-05,0.0,-2.41,1.6,-0.51,1521.0,
2025-09-24T11:52:20.776,-7e-05,-1e-05,0.0,-2.41,1.6,-0.51,1523.0,
2025-09-24T11:52:20.884,-6e-05,-3e-05,0.0,-2.41,1.6,-0.51,1523.0,
2025-09-24T11:52:20.988,-6e-05,1e-05,0.0,-2.41,1.6,-0.51,1519.0,
2025-09-24T11:52:21.089,-7e-05,3e-05,0.0,-2.41,1.6,-0.51,1518.0,
2025-09-24T11:52:21.193,-7e-05,3e-05,0.0,-2.41,1.6,-0.51,1517.0,
2025-09-24T11:52:21.297,-5e-05,-1e-05,0.0,-2.41,1.6,-0.51,1517.0,
2025-09-24T11:52:21.406,-4e-05,5e-05,0.0,-2.43,1.6,-0.51,1517.0,
2025-09-24T11:52:21.515,0.00116,1e-05,0.0,-2.4,1.6,-0.51,1481.0,
2025-09-24T11:52:21.623,0.00116,1e-05,0.0,-2.42,1.59,-0.51,1478.0,
2025-09-24T11:52:21.724,0.00161,-0.00017,0.0,-2.36,1.59,-0.51,1478.0,
2025-09-24T11:52:21.831,0.00038,-0.00048,0.0,-1.78,1.59,-0.51,1476.0,
2025-09-24T11:52:21.939,8e-05,0.00035,0.0,-1.33,1.58,-0.5,1476.0,
2025-09-24T11:52:22.046,-0.00033,0.00067,0.0,-0.99,1.58,-0.49,1481.0,
2025-09-24T11:52:22.157,-0.00024,0.00083,0.0,-0.99,1.58,-0.49,1482.0,
2025-09-24T11:52:22.259,0.00293,0.00028,0.0,-0.99,1.58,-0.49,1481.0,
2025-09-24T11:52:22.363,0.03605,-0.00202,0.0,-0.87,1.71,-0.5,1480.0,
2025-09-24T11:52:22.467,0.10832,-0.00307,0.0,-0.38,1.62,-0.38,1468.0,
2025-09-24T11:52:22.573,0.19007,-0.00237,0.0,-0.38,1.62,-0.38,1423.0,
2025-09-24T11:52:22.676,0.2562,-0.0029,0.0,-0.51,1.4,-0.39,1340.0,
2025-09-24T11:52:22.780,0.30276,-0.00337,0.0,-0.62,1.47,-0.39,1259.0,
2025-09-24T11:52:22.884,0.35095,-0.00388,0.0,-0.65,1.61,-0.4,1195.0,
2025-09-24T11:52:22.985,0.41365,-0.00497,0.0,-0.72,1.68,-0.42,1145.0,
2025-09-24T11:52:23.088,0.48186,-0.00582,0.0,-0.86,1.48,-0.54,1088.0,
2025-09-24T11:52:23.191,0.53653,-0.00691,0.0,-0.9,1.41,-0.52,1015.0,
2025-09-24T11:52:23.299,0.56266,-0.00746,0.0,-0.97,1.43,-0.48,947.0,
2025-09-24T11:52:23.404,0.56755,-0.00727,0.0,-1.02,1.51,-0.5,903.0,
2025-09-24T11:52:23.512,0.57257,-0.00712,0.0,-1.04,1.59,-0.53,889.0,
2025-09-24T11:52:23.615,0.59014,-0.00752,0.0,-1.09,1.54,-0.51,885.0,
2025-09-24T11:52:23.721,0.61161,-0.00798,0.0,-1.13,1.47,-0.51,873.0,
2025-09-24T11:52:23.826,0.62352,-0.0081,0.0,-1.14,1.47,-0.5,850.0,
2025-09-24T11:52:23.928,0.6243,-0.00805,0.0,-1.18,1.51,-0.51,831.0,
2025-09-24T11:52:24.035,0.6243,-0.00795,0.0,-1.25,1.51,-0.52,829.0,
2025-09-24T11:52:24.143,0.0,0.635,0.0,-1.29,1.5,-0.53,828.0,
2025-09-24T11:52:24.243,0.63197,-0.00806,0.0,-1.34,1.49,-0.53,825.0,
2025-09-24T11:52:24.344,0.63467,-0.00824,0.0,-1.34,1.48,-0.53,819.0,
2025-09-24T11:52:24.446,0.63376,-0.00809,0.0,-1.35,1.49,-0.53,817.0,
2025-09-24T11:52:24.551,0.63228,-0.0074,0.0,-1.27,1.5,-0.53,817.0,
2025-09-24T11:52:24.660,0.6301,-0.01097,0.0,6.32,1.48,-0.3,818.0,
2025-09-24T11:52:24.770,0.63108,-0.01135,0.0,13.44,1.45,-0.05,819.0,
2025-09-24T11:52:24.872,0.6326,-0.01105,0.0,21.47,1.36,0.13,820.0,
2025-09-24T11:52:24.976,0.63422,-0.01038,0.0,29.62,1.28,0.27,820.0,
2025-09-24T11:52:25.080,0.63519,-0.00941,0.0,42.05,1.1,0.57,820.0,
