timestamp,pos_x_m,pos_y_m,pos_z_m,att_yaw_deg,att_pitch_deg,att_roll_deg,tof_distance_mm,detected_markers
2025-08-14T12:12:46.836,0.0,0.0,0.0,0.0,0.0,0.0,2126.0,
2025-08-14T12:12:46.949,-2e-05,2e-05,0.0,0.24,-0.93,-1.02,2126.0,
2025-08-14T12:12:47.057,-4e-05,6e-05,0.0,0.24,-0.93,-1.02,2137.0,
2025-08-14T12:12:47.166,-3e-05,1e-05,0.0,0.24,-0.93,-1.02,2137.0,
2025-08-14T12:12:47.275,-5e-05,3e-05,0.0,0.24,-0.93,-1.02,2134.0,
2025-08-14T12:12:47.383,-2e-05,-1e-05,0.0,0.24,-0.93,-1.02,2131.0,
2025-08-14T12:12:47.493,-3e-05,-5e-05,0.0,0.24,-0.93,-1.02,2131.0,
2025-08-14T12:12:47.602,-2e-05,-7e-05,0.0,0.24,-0.93,-1.02,2130.0,
2025-08-14T12:12:47.711,-4e-05,-7e-05,0.0,0.24,-0.93,-1.02,2129.0,
2025-08-14T12:12:47.820,-3e-05,-8e-05,0.0,0.24,-0.93,-1.02,2129.0,
2025-08-14T12:12:47.929,-2e-05,-0.0001,0.0,0.24,-0.93,-1.02,2126.0,
2025-08-14T12:12:48.037,-4e-05,-9e-05,0.0,0.24,-0.93,-1.02,2126.0,
2025-08-14T12:12:48.147,-5e-05,-0.00011,0.0,0.24,-0.93,-1.02,2126.0,
2025-08-14T12:12:48.254,-4e-05,-5e-05,0.0,0.24,-0.93,-1.02,2131.0,
2025-08-14T12:12:48.364,-4e-05,-7e-05,0.0,0.24,-0.94,-1.02,2131.0,
2025-08-14T12:12:48.474,-2e-05,-1e-05,0.0,0.24,-0.93,-1.02,2130.0,
2025-08-14T12:12:48.582,-6e-05,7e-05,0.0,0.24,-0.93,-1.02,2132.0,
2025-08-14T12:12:48.690,-6e-05,4e-05,0.0,0.24,-0.93,-1.02,2132.0,
2025-08-14T12:12:48.799,-7e-05,5e-05,0.0,0.24,-0.93,-1.02,2132.0,
2025-08-14T12:12:48.908,-6e-05,2e-05,0.0,0.24,-0.93,-1.02,2135.0,
2025-08-14T12:12:49.016,9e-05,-1e-05,0.0,0.24,-0.93,-1.02,2135.0,
2025-08-14T12:12:49.124,0.00029,-0.00017,0.0,0.23,-0.93,-1.02,2161.0,
2025-08-14T12:12:49.233,0.00077,-0.0003,0.0,0.24,-0.92,-1.02,2164.0,
2025-08-14T12:12:49.340,0.00103,-0.0005,0.0,0.24,-0.92,-1.02,2165.0,
2025-08-14T12:12:49.449,0.00096,-0.00042,0.0,0.23,-0.91,-1.02,2165.0,
2025-08-14T12:12:49.559,0.00036,-5e-05,0.0,0.23,-0.91,-1.02,2166.0,
2025-08-14T12:12:49.667,0.00031,0.00062,0.0,0.17,-0.9,-1.02,2169.0,
2025-08-14T12:12:49.776,0.00123,0.00096,0.0,0.16,-0.89,-1.02,2169.0,
2025-08-14T12:12:49.883,0.00177,0.00087,0.0,0.2,-0.88,-1.02,1223.0,
2025-08-14T12:12:49.992,0.00136,0.00104,0.0,0.15,-0.88,-1.03,316.0,
2025-08-14T12:12:50.101,0.00147,0.00138,0.0,0.14,-0.87,-1.03,205.0,
2025-08-14T12:12:50.211,0.00147,0.00117,0.0,0.14,-0.86,-1.02,196.0,
2025-08-14T12:12:50.320,0.00131,0.00154,0.0,0.14,-0.86,-1.02,192.0,
2025-08-14T12:12:50.428,0.00159,0.00142,0.0,0.14,-0.85,-1.02,190.0,
2025-08-14T12:12:50.536,0.00186,0.00113,0.0,0.14,-0.85,-1.02,189.0,
2025-08-14T12:12:50.644,0.00236,0.00108,0.0,0.14,-0.85,-1.02,188.0,
2025-08-14T12:12:50.752,0.00236,0.00108,0.0,0.16,-0.85,-1.02,187.0,
2025-08-14T12:12:50.860,0.00262,0.00107,0.0,0.13,-0.84,-1.02,187.0,
2025-08-14T12:12:50.969,0.00237,0.00123,0.0,0.12,-0.85,-1.02,187.0,
2025-08-14T12:12:51.078,0.00237,0.00171,0.0,0.11,-0.85,-1.01,187.0,
2025-08-14T12:12:51.187,0.00251,0.00186,0.0,0.1,-0.85,-1.01,186.0,
2025-08-14T12:12:51.296,0.00262,0.00162,0.0,0.14,-0.86,-1.01,186.0,
2025-08-14T12:12:51.404,0.00262,0.00154,0.0,0.02,-0.86,-1.0,186.0,
2025-08-14T12:12:51.512,0.00247,0.00142,0.0,-0.02,-0.86,-1.0,219.0,
2025-08-14T12:12:51.619,0.00235,0.00148,0.0,-0.03,-0.86,-1.0,245.0,
2025-08-14T12:12:51.728,0.00235,0.00154,0.0,-0.03,-0.86,-1.0,245.0,
2025-08-14T12:12:51.836,0.00251,0.00177,0.0,-0.03,-0.86,-1.0,242.0,
2025-08-14T12:12:51.945,0.00283,0.00189,0.0,-0.03,-0.85,-1.01,242.0,
2025-08-14T12:12:52.054,0.00294,0.00184,0.0,-0.1,-0.85,-1.01,242.0,
2025-08-14T12:12:52.164,0.00265,0.00203,0.0,-0.05,-0.85,-1.01,242.0,
2025-08-14T12:12:52.272,0.00203,0.00227,0.0,-0.0,-0.86,-1.02,235.0,
2025-08-14T12:12:52.381,0.00262,0.00272,0.0,-0.06,-0.85,-1.02,238.0,
2025-08-14T12:12:52.490,0.00259,0.00262,0.0,-0.05,-0.86,-1.02,238.0,
2025-08-14T12:12:52.599,0.00149,0.00318,0.0,-0.06,-0.86,-1.02,237.0,
2025-08-14T12:12:52.707,0.00137,0.00357,0.0,-0.06,-0.85,-1.02,237.0,
2025-08-14T12:12:52.815,0.00113,0.00359,0.0,-0.13,-0.85,-1.02,239.0,
2025-08-14T12:12:52.923,0.00154,0.00353,0.0,-0.04,-0.85,-1.03,1803.0,
2025-08-14T12:12:53.031,0.00247,0.00305,0.0,-0.04,-0.85,-1.03,1803.0,
2025-08-14T12:12:53.138,0.00228,0.00342,0.0,-0.07,-0.85,-1.03,1771.0,
2025-08-14T12:12:53.246,0.00184,0.00352,0.0,-0.07,-0.85,-1.04,1767.0,
2025-08-14T12:12:53.353,0.00196,0.00366,0.0,-0.08,-0.85,-1.04,1767.0,
2025-08-14T12:12:53.463,0.00267,0.00367,0.0,-0.07,-0.85,-1.04,1769.0,
2025-08-14T12:12:53.571,0.00324,0.00378,0.0,-0.06,-0.85,-1.04,1769.0,
2025-08-14T12:12:53.678,0.00247,0.00406,0.0,-0.07,-0.85,-1.04,320.0,
2025-08-14T12:12:53.786,0.00144,0.00428,0.0,-0.07,-0.85,-1.05,267.0,
2025-08-14T12:12:53.893,0.00211,0.00483,0.0,-0.07,-0.85,-1.05,267.0,
2025-08-14T12:12:54.003,0.00326,0.00485,0.0,-0.07,-0.86,-1.05,837.0,
2025-08-14T12:12:54.110,0.00396,0.00452,0.0,-0.08,-0.86,-1.05,837.0,
2025-08-14T12:12:54.220,0.00399,0.00441,0.0,-0.3,-0.86,-1.05,288.0,
2025-08-14T12:12:54.330,0.00325,0.00434,0.0,-0.31,-0.86,-1.05,183.0,
2025-08-14T12:12:54.436,0.00331,0.00455,0.0,-0.31,-0.86,-1.05,176.0,
2025-08-14T12:12:54.547,0.00333,0.00499,0.0,-0.31,-0.86,-1.05,174.0,
2025-08-14T12:12:54.656,0.0032,0.00528,0.0,-0.32,-0.86,-1.05,171.0,
2025-08-14T12:12:54.766,0.00308,0.00527,0.0,-0.32,-0.86,-1.05,171.0,
2025-08-14T12:12:54.875,0.00309,0.00518,0.0,-0.32,-0.86,-1.05,171.0,
2025-08-14T12:12:54.981,0.00313,0.00522,0.0,-0.32,-0.86,-1.05,170.0,
2025-08-14T12:12:55.089,0.00346,0.00574,0.0,-0.31,-0.86,-1.05,170.0,
2025-08-14T12:12:55.198,0.00374,0.00612,0.0,-0.29,-0.86,-1.05,170.0,
2025-08-14T12:12:55.306,0.00325,0.00563,0.0,-0.28,-0.87,-1.06,169.0,
2025-08-14T12:12:55.415,0.00327,0.00558,0.0,-0.27,-0.87,-1.06,169.0,
2025-08-14T12:12:55.524,0.00353,0.00558,0.0,-0.15,-0.87,-1.07,169.0,
2025-08-14T12:12:55.632,0.00419,0.00572,0.0,-0.15,-0.87,-1.07,169.0,
2025-08-14T12:12:55.740,0.004,0.0059,0.0,-0.4,-0.87,-1.06,206.0,
2025-08-14T12:12:55.848,0.00406,0.00554,0.0,-0.39,-0.87,-1.07,217.0,
2025-08-14T12:12:55.957,0.00421,0.00586,0.0,-0.4,-0.88,-1.07,218.0,
2025-08-14T12:12:56.066,0.00429,0.00586,0.0,-0.4,-0.88,-1.07,218.0,
2025-08-14T12:12:56.176,0.00423,0.00589,0.0,-0.47,-0.88,-1.07,217.0,
2025-08-14T12:12:56.286,0.00418,0.00609,0.0,-0.54,-0.89,-1.07,216.0,
2025-08-14T12:12:56.394,0.00443,0.00592,0.0,-0.4,-0.89,-1.06,205.0,
2025-08-14T12:12:56.503,0.00456,0.00633,0.0,-0.45,-0.89,-1.07,205.0,
2025-08-14T12:12:56.612,0.00452,0.00622,0.0,-0.46,-0.89,-1.07,222.0,
2025-08-14T12:12:56.721,0.00468,0.00595,0.0,-0.47,-0.9,-1.06,222.0,
2025-08-14T12:12:56.829,0.00487,0.00585,0.0,-0.47,-0.9,-1.06,222.0,
2025-08-14T12:12:56.938,0.00501,0.00596,0.0,-0.54,-0.9,-1.06,221.0,
2025-08-14T12:12:57.046,0.00579,0.00548,0.0,-0.61,-0.91,-1.06,222.0,
2025-08-14T12:12:57.155,0.00557,0.00542,0.0,-0.5,-0.9,-1.05,388.0,
2025-08-14T12:12:57.264,0.0043,0.00553,0.0,-0.54,-0.9,-1.05,2162.0,
2025-08-14T12:12:57.371,0.00445,0.00537,0.0,-0.55,-0.91,-1.04,2165.0,
2025-08-14T12:12:57.479,0.02127,0.00338,0.0,-0.53,-0.85,-1.04,2162.0,
2025-08-14T12:12:57.588,0.02127,0.00338,0.0,-0.48,-0.85,-0.97,2156.0,
2025-08-14T12:12:57.696,0.08194,0.00402,0.0,-0.36,-0.83,-0.93,2123.0,
2025-08-14T12:12:57.803,0.22768,0.00245,0.0,-0.58,-0.87,-0.94,2071.0,
2025-08-14T12:12:57.910,0.29477,0.00173,0.0,-0.63,-0.97,-0.85,1993.0,
2025-08-14T12:12:58.018,0.37399,0.00035,0.0,-0.79,-0.72,-0.9,1922.0,
2025-08-14T12:12:58.126,0.42853,-0.00015,0.0,-0.84,-0.58,-0.89,1856.0,
2025-08-14T12:12:58.232,0.48794,-0.00075,0.0,-0.9,-0.57,-0.91,1797.0,
2025-08-14T12:12:58.340,0.53586,-0.0011,0.0,-0.93,-0.63,-0.87,1734.0,
2025-08-14T12:12:58.449,0.56094,-0.00038,0.0,-0.83,-0.65,-0.84,1669.0,
2025-08-14T12:12:58.558,0.5726,1e-05,0.0,-0.88,-0.61,-0.88,1616.0,
2025-08-14T12:12:58.666,0.58009,-0.00019,0.0,-0.93,-0.57,-0.92,1593.0,
2025-08-14T12:12:58.775,0.59235,-8e-05,0.0,-1.02,-0.55,-0.91,1575.0,
2025-08-14T12:12:58.882,0.6087,-0.0003,0.0,-1.1,-0.56,-0.92,1566.0,
2025-08-14T12:12:58.991,0.62262,-0.00063,0.0,-1.17,-0.63,-0.93,1556.0,
2025-08-14T12:12:59.100,0.6279,-0.00051,0.0,-1.21,-0.64,-0.95,1524.0,
2025-08-14T12:12:59.207,0.62715,-0.0004,0.0,-1.25,-0.61,-0.95,1521.0,
2025-08-14T12:12:59.315,0.6278,-0.00034,0.0,-1.27,-0.61,-0.96,1521.0,
2025-08-14T12:12:59.422,1.27,0.635,0.0,-1.29,-0.61,-0.95,1517.0,
2025-08-14T12:12:59.530,0.63796,-0.00089,0.0,-1.36,-0.62,-0.94,1512.0,
2025-08-14T12:12:59.639,0.64136,-0.00083,0.0,-1.37,-0.62,-0.94,1509.0,
2025-08-14T12:12:59.747,0.64,-0.00116,0.0,-1.36,-0.63,-0.95,1509.0,
2025-08-14T12:12:59.855,0.63897,-0.00104,0.0,-1.38,-0.63,-0.95,1511.0,
2025-08-14T12:12:59.963,0.6391,-0.00093,0.0,-1.39,-0.63,-0.94,1512.0,
2025-08-14T12:13:00.070,0.63993,-0.0009,0.0,-1.4,-0.64,-0.94,1512.0,
2025-08-14T12:13:00.178,0.64028,-0.00083,0.0,-1.45,-0.64,-0.94,1512.0,
2025-08-14T12:13:00.286,0.64071,-0.00045,0.0,-1.45,-0.63,-0.94,1514.0,
2025-08-14T12:13:00.396,0.64028,-0.00031,0.0,-1.46,-0.63,-0.94,1511.0,
2025-08-14T12:13:00.504,0.6394,4e-05,0.0,-1.43,-0.64,-0.95,411.0,
2025-08-14T12:13:00.612,0.63958,0.00031,0.0,-1.5,-0.64,-0.95,233.0,
2025-08-14T12:13:00.720,0.63979,-0.0001,0.0,-1.5,-0.64,-0.94,216.0,
2025-08-14T12:13:00.828,0.63946,-0.00073,0.0,-1.51,-0.64,-0.94,212.0,
2025-08-14T12:13:00.936,0.63945,-0.00081,0.0,-1.52,-0.64,-0.94,210.0,
2025-08-14T12:13:01.046,0.63921,-0.00081,0.0,-1.61,-0.67,-0.96,208.0,
2025-08-14T12:13:01.155,0.63369,0.00626,0.0,-1.54,-0.63,-0.95,207.0,
2025-08-14T12:13:01.264,0.62735,0.01668,0.0,-1.71,-0.62,-0.96,196.0,
2025-08-14T12:13:01.371,0.6265,0.01796,0.0,-1.62,-0.64,-0.99,189.0,
2025-08-14T12:13:01.479,0.62336,0.02906,0.0,-1.59,-0.63,-0.96,188.0,
2025-08-14T12:13:01.587,0.62352,0.02834,0.0,-1.65,-0.64,-0.97,178.0,
2025-08-14T12:13:01.697,0.62264,0.02875,0.0,-1.47,-0.64,-0.97,177.0,
2025-08-14T12:13:01.804,0.62123,0.03506,0.0,-2.17,-0.65,-0.94,175.0,
2025-08-14T12:13:01.915,0.61968,0.03605,0.0,-2.23,-0.66,-0.93,172.0,
2025-08-14T12:13:02.023,0.61752,0.03554,0.0,-2.21,-0.65,-0.93,167.0,
2025-08-14T12:13:02.132,0.61648,0.03551,0.0,-2.24,-0.65,-0.93,167.0,
2025-08-14T12:13:02.240,0.61643,0.0354,0.0,-2.26,-0.65,-0.93,167.0,
2025-08-14T12:13:02.351,0.61682,0.03555,0.0,-2.26,-0.66,-0.94,167.0,
2025-08-14T12:13:02.459,0.61734,0.0358,0.0,-2.27,-0.66,-0.94,167.0,
2025-08-14T12:13:02.569,0.61763,0.03586,0.0,-2.29,-0.66,-0.94,167.0,
2025-08-14T12:13:02.676,0.61758,0.03605,0.0,-2.21,-0.66,-0.94,167.0,
2025-08-14T12:13:02.784,0.61759,0.03596,0.0,-2.36,-0.66,-0.94,176.0,
2025-08-14T12:13:02.894,0.61753,0.03612,0.0,-2.34,-0.66,-0.94,232.0,
2025-08-14T12:13:03.002,0.61731,0.0362,0.0,-2.34,-0.66,-0.94,232.0,
2025-08-14T12:13:03.110,0.61777,0.03614,0.0,-2.35,-0.66,-0.93,232.0,
2025-08-14T12:13:03.220,0.6177,0.03591,0.0,-2.36,-0.66,-0.93,231.0,
2025-08-14T12:13:03.329,0.61761,0.03572,0.0,-2.37,-0.66,-0.93,230.0,
2025-08-14T12:13:03.439,0.61736,0.03546,0.0,-2.38,-0.66,-0.94,221.0,
2025-08-14T12:13:03.546,0.61686,0.03524,0.0,-2.18,-0.66,-0.94,210.0,
2025-08-14T12:13:03.655,0.61701,0.03577,0.0,-2.23,-0.66,-0.95,208.0,
2025-08-14T12:13:03.764,0.61686,0.03609,0.0,-2.23,-0.66,-0.95,208.0,
2025-08-14T12:13:03.872,0.61667,0.03586,0.0,-2.24,-0.66,-0.95,208.0,
2025-08-14T12:13:03.980,0.61644,0.03576,0.0,-2.18,-0.67,-0.95,208.0,
2025-08-14T12:13:04.088,0.61626,0.03539,0.0,-2.13,-0.66,-0.95,206.0,
2025-08-14T12:13:04.198,0.61588,0.03572,0.0,-2.13,-0.66,-0.95,195.0,
2025-08-14T12:13:04.307,0.61569,0.03553,0.0,-2.12,-0.67,-0.95,195.0,
2025-08-14T12:13:04.416,0.61524,0.03525,0.0,-2.12,-0.67,-0.95,506.0,
2025-08-14T12:13:04.524,0.61574,0.03458,0.0,-2.12,-0.67,-0.95,506.0,
2025-08-14T12:13:04.633,0.61644,0.03457,0.0,-2.21,-0.67,-0.96,506.0,
2025-08-14T12:13:04.741,0.61675,0.0341,0.0,-2.3,-0.68,-0.96,181.0,
2025-08-14T12:13:04.850,0.61693,0.0339,0.0,-2.3,-0.68,-0.96,180.0,
2025-08-14T12:13:04.958,0.61677,0.03393,0.0,-2.3,-0.68,-0.96,180.0,
2025-08-14T12:13:05.066,0.61677,0.03393,0.0,-2.3,-0.68,-0.96,178.0,
2025-08-14T12:13:05.175,0.61706,0.0339,0.0,-2.3,-0.68,-0.96,177.0,
2025-08-14T12:13:05.282,0.61656,0.03397,0.0,-2.31,-0.68,-0.96,177.0,
2025-08-14T12:13:05.390,0.61656,0.03397,0.0,-2.31,-0.68,-0.96,176.0,
2025-08-14T12:13:05.498,0.61676,0.03359,0.0,-2.3,-0.68,-0.96,176.0,
2025-08-14T12:13:05.605,0.61635,0.03372,0.0,-2.28,-0.68,-0.97,176.0,
2025-08-14T12:13:05.714,0.61624,0.03338,0.0,-2.26,-0.68,-0.97,176.0,
2025-08-14T12:13:05.823,0.61608,0.0329,0.0,-2.22,-0.69,-0.97,176.0,
2025-08-14T12:13:05.931,0.61608,0.03271,0.0,-2.2,-0.69,-0.97,176.0,
2025-08-14T12:13:06.039,0.61601,0.03242,0.0,-2.07,-0.69,-0.97,175.0,
2025-08-14T12:13:06.146,0.61611,0.03207,0.0,-2.3,-0.69,-0.98,176.0,
2025-08-14T12:13:06.256,0.61547,0.03176,0.0,-2.25,-0.7,-0.98,228.0,
2025-08-14T12:13:06.364,0.61521,0.03174,0.0,-2.23,-0.69,-0.99,229.0,
2025-08-14T12:13:06.474,0.61514,0.03184,0.0,-2.21,-0.69,-0.99,232.0,
2025-08-14T12:13:06.581,0.61488,0.03183,0.0,-2.19,-0.69,-0.99,232.0,
2025-08-14T12:13:06.689,0.61469,0.0316,0.0,-2.22,-0.69,-0.99,232.0,
2025-08-14T12:13:06.798,0.6146,0.03123,0.0,-2.22,-0.69,-0.99,230.0,
2025-08-14T12:13:06.907,0.61456,0.03113,0.0,-2.09,-0.69,-0.99,205.0,
2025-08-14T12:13:07.016,0.61439,0.03068,0.0,-2.1,-0.69,-0.99,205.0,
2025-08-14T12:13:07.124,0.61376,0.03035,0.0,-2.08,-0.69,-1.0,223.0,
2025-08-14T12:13:07.232,0.61369,0.03013,0.0,-2.06,-0.69,-1.0,222.0,
2025-08-14T12:13:07.340,0.61405,0.02938,0.0,-2.03,-0.69,-0.99,222.0,
2025-08-14T12:13:07.450,0.61433,0.02922,0.0,-2.02,-0.7,-1.0,222.0,
2025-08-14T12:13:07.559,0.61494,0.02919,0.0,-2.14,-0.7,-0.99,234.0,
2025-08-14T12:13:07.665,0.61431,0.02918,0.0,-2.02,-0.7,-0.99,553.0,
2025-08-14T12:13:07.772,0.61363,0.02873,0.0,-1.98,-0.69,-0.99,1526.0,
2025-08-14T12:13:07.880,0.61388,0.02854,0.0,-1.43,-0.68,-1.0,1528.0,
2025-08-14T12:13:07.988,0.61349,0.02876,0.0,-1.21,-0.68,-1.0,1529.0,
2025-08-14T12:13:08.096,0.613,0.02859,0.0,-1.19,-0.68,-1.01,1533.0,
2025-08-14T12:13:08.205,0.61286,0.02861,0.0,-1.16,-0.67,-1.0,1534.0,
2025-08-14T12:13:08.312,0.61536,0.02829,0.0,-0.76,-0.54,-1.07,1534.0,
2025-08-14T12:13:08.421,0.64988,0.02623,0.0,-0.11,-0.55,-1.11,1533.0,
2025-08-14T12:13:08.528,0.71896,0.02666,0.0,-0.02,-0.59,-0.98,1510.0,
2025-08-14T12:13:08.636,0.82769,0.02722,0.0,-0.27,-0.72,-0.95,1466.0,
2025-08-14T12:13:08.744,0.8955,0.02654,0.0,-0.44,-0.83,-0.95,1397.0,
2025-08-14T12:13:08.854,0.95125,0.02581,0.0,-0.51,-0.73,-1.03,1319.0,
2025-08-14T12:13:08.960,1.00322,0.02498,0.0,-0.59,-0.68,-1.03,1246.0,
2025-08-14T12:13:09.067,1.06156,0.02407,0.0,-0.68,-0.76,-0.97,1184.0,
2025-08-14T12:13:09.176,1.11754,0.02338,0.0,-0.69,-0.99,-0.95,1124.0,
2025-08-14T12:13:09.284,1.15513,0.02285,0.0,-0.71,-0.95,-0.84,1059.0,
2025-08-14T12:13:09.391,1.17527,0.02218,0.0,-0.65,-0.92,-0.83,1001.0,
2025-08-14T12:13:09.500,1.18633,0.0219,0.0,-0.69,-0.89,-0.86,947.0,
2025-08-14T12:13:09.608,1.19672,0.02153,0.0,-0.74,-0.85,-0.89,947.0,
2025-08-14T12:13:09.717,1.21002,0.02092,0.0,-0.73,-0.86,-0.89,914.0,
2025-08-14T12:13:09.825,1.22151,0.02079,0.0,-0.75,-0.86,-0.89,899.0,
2025-08-14T12:13:09.934,1.23004,0.02058,0.0,-0.79,-0.88,-0.87,890.0,
2025-08-14T12:13:10.042,1.23853,0.02061,0.0,-0.78,-0.87,-0.89,881.0,
2025-08-14T12:13:10.151,1.27,1.27,0.0,-0.76,-0.85,-0.91,880.0,
2025-08-14T12:13:10.260,1.24276,0.02089,0.0,-0.73,-0.86,-0.92,875.0,
2025-08-14T12:13:10.369,1.24332,0.02063,0.0,-0.7,-0.85,-0.92,871.0,
2025-08-14T12:13:10.477,1.24298,0.0208,0.0,-0.68,-0.85,-0.92,870.0,
2025-08-14T12:13:10.586,1.24237,0.02103,0.0,-0.68,-0.85,-0.92,870.0,
2025-08-14T12:13:10.694,1.24219,0.02131,0.0,-0.65,-0.85,-0.92,871.0,
2025-08-14T12:13:10.801,1.24231,0.02087,0.0,-0.62,-0.85,-0.92,871.0,
2025-08-14T12:13:10.909,1.24229,0.0205,0.0,-0.66,-0.85,-0.92,870.0,
2025-08-14T12:13:11.017,1.24257,0.02024,0.0,-0.61,-0.86,-0.91,870.0,
2025-08-14T12:13:11.125,1.24216,0.02024,0.0,-0.56,-0.85,-0.92,869.0,
2025-08-14T12:13:11.235,1.24129,0.02052,0.0,-0.61,-0.85,-0.93,337.0,
2025-08-14T12:13:11.344,1.24175,0.02026,0.0,-0.58,-0.85,-0.93,213.0,
2025-08-14T12:13:11.451,1.24184,0.02038,0.0,-0.57,-0.85,-0.93,205.0,
2025-08-14T12:13:11.560,1.24176,0.0206,0.0,-0.54,-0.85,-0.93,199.0,
2025-08-14T12:13:11.669,1.2414,0.02042,0.0,-0.52,-0.85,-0.93,199.0,
2025-08-14T12:13:11.777,1.24107,0.02032,0.0,-0.5,-0.85,-0.93,205.0,
2025-08-14T12:13:11.886,1.24095,0.02017,0.0,-0.49,-0.85,-0.93,205.0,
2025-08-14T12:13:11.997,1.24093,0.02016,0.0,-0.51,-0.85,-0.93,205.0,
2025-08-14T12:13:12.106,1.24093,0.0202,0.0,-0.5,-0.86,-0.93,204.0,
2025-08-14T12:13:12.215,1.24099,0.01998,0.0,-0.48,-0.85,-0.94,204.0,
2025-08-14T12:13:12.322,1.24075,0.01987,0.0,-0.47,-0.86,-0.94,203.0,
2025-08-14T12:13:12.430,1.24043,0.02011,0.0,-0.47,-0.85,-0.93,203.0,
2025-08-14T12:13:12.538,1.23995,0.02091,0.0,-0.41,-0.85,-0.94,203.0,
2025-08-14T12:13:12.647,1.23926,0.02142,0.0,-0.54,-0.85,-0.93,207.0,
2025-08-14T12:13:12.757,1.23887,0.02152,0.0,-0.58,-0.85,-0.93,265.0,
2025-08-14T12:13:12.865,1.23863,0.02178,0.0,-0.56,-0.85,-0.93,268.0,
2025-08-14T12:13:12.973,1.23874,0.02174,0.0,-0.55,-0.85,-0.93,268.0,
2025-08-14T12:13:13.082,1.23861,0.02197,0.0,-0.51,-0.85,-0.92,270.0,
2025-08-14T12:13:13.190,1.2382,0.02222,0.0,-0.53,-0.85,-0.92,270.0,
2025-08-14T12:13:13.298,1.23821,0.02243,0.0,-0.6,-0.85,-0.92,270.0,
2025-08-14T12:13:13.407,1.23764,0.02213,0.0,-0.56,-0.86,-0.93,210.0,
2025-08-14T12:13:13.516,1.23772,0.02226,0.0,-0.63,-0.85,-0.91,210.0,
2025-08-14T12:13:13.625,1.23739,0.02193,0.0,-0.62,-0.85,-0.92,243.0,
2025-08-14T12:13:13.733,1.23746,0.02166,0.0,-0.6,-0.86,-0.92,244.0,
2025-08-14T12:13:13.842,1.23768,0.02174,0.0,-0.59,-0.85,-0.92,244.0,
2025-08-14T12:13:13.949,1.2379,0.02149,0.0,-0.53,-0.86,-0.92,243.0,
2025-08-14T12:13:14.058,1.23814,0.02149,0.0,-0.55,-0.85,-0.91,243.0,
2025-08-14T12:13:14.165,1.23745,0.02129,0.0,-0.55,-0.85,-0.9,243.0,
2025-08-14T12:13:14.272,1.2378,0.02061,0.0,-0.55,-0.85,-0.9,272.0,
2025-08-14T12:13:14.380,1.23796,0.02066,0.0,-0.56,-0.86,-0.9,928.0,
2025-08-14T12:13:14.490,1.23834,0.02086,0.0,-0.56,-0.86,-0.9,263.0,
2025-08-14T12:13:14.600,1.23905,0.02095,0.0,-0.74,-0.86,-0.9,171.0,
2025-08-14T12:13:14.707,1.23909,0.02115,0.0,-0.73,-0.86,-0.9,166.0,
2025-08-14T12:13:14.816,1.23903,0.02128,0.0,-0.7,-0.86,-0.9,164.0,
2025-08-14T12:13:14.924,1.23903,0.02138,0.0,-0.68,-0.86,-0.89,164.0,
