timestamp,x_pos,y_pos,current_distance,error,control_speed
1752725112.5468931,1.34391,0.02979,1.3442401318960835,0.6557598681039165,0.6557598681039165
1752725112.577714,1.37332,0.03019,1.3736517966719224,0.6263482033280776,0.6263482033280776
1752725112.608089,1.40092,0.03061,1.4012543732313558,0.5987456267686442,0.5987456267686442
1752725112.6404014,1.41408,0.03067,1.4144125619139558,0.5855874380860442,0.5855874380860442
1752725112.6695485,1.42667,0.03085,1.4270035078443222,0.5729964921556778,0.5729964921556778
1752725112.7008617,1.43872,0.03103,1.4390545852399068,0.5609454147600932,0.5609454147600932
1752725112.731485,1.46133,0.0311,1.461660897369838,0.538339102630162,0.538339102630162
1752725112.7625523,1.47191,0.03121,1.4722408472121673,0.5277591527878327,0.5277591527878327
1752725112.793426,1.49223,0.03174,1.49256751957826,0.50743248042174,0.50743248042174
1752725112.8249147,1.502,0.03174,1.5023353246196403,0.49766467538035974,0.49766467538035974
1752725112.8566637,1.52134,0.03244,1.5216858247351848,0.47831417526481523,0.47831417526481523
1752725112.886225,1.53095,0.03271,1.5312993980930052,0.4687006019069948,0.4687006019069948
1752725112.917146,1.55,0.03327,1.5503570211083642,0.44964297889163585,0.44964297889163585
1752725112.9480076,1.56885,0.03385,1.5692151366208524,0.43078486337914756,0.43078486337914756
1752725112.9789002,1.57823,0.03416,1.578599644780145,0.4214003552198551,0.4214003552198551
1752725113.009069,1.59723,0.03436,1.5975995375875645,0.40240046241243554,0.40240046241243554
1752725113.0388916,1.60672,0.0345,1.6070903547716289,0.39290964522837113,0.39290964522837113
1752725113.069423,1.6251,0.03475,1.625471492367676,0.3745285076323239,0.3745285076323239
1752725113.1003873,1.63397,0.03478,1.634340114327492,0.36565988567250796,0.36565988567250796
1752725113.1309211,1.65072,0.03521,1.6510954734660257,0.3489045265339743,0.3489045265339743
1752725113.1608698,1.65851,0.03535,1.658886687691477,0.34111331230852304,0.34111331230852304
1752725113.1920123,1.67316,0.0356,1.6735386896035598,0.3264613103964402,0.3264613103964402
1752725113.2224348,1.67987,0.03561,1.680247389225765,0.319752610774235,0.319752610774235
1752725113.2530363,1.69872,0.03554,1.6990917367817429,0.30090826321825714,0.30090826321825714
1752725113.2836576,1.70446,0.03551,1.704829860044691,0.29517013995530905,0.29517013995530905
1752725113.3150826,1.71576,0.0358,1.7161334498225946,0.28386655017740536,0.28386655017740536
1752725113.3453526,1.71576,0.0358,1.7161334498225946,0.28386655017740536,0.28386655017740536
1752725113.3773952,1.73237,0.03621,1.732748389409149,0.2672516105908509,0.2672516105908509
1752725113.408273,1.74343,0.03634,1.7438086937792232,0.2561913062207768,0.2561913062207768
1752725113.4387646,1.74887,0.0364,1.7492487635839562,0.2507512364160438,0.2507512364160438
1752725113.4702988,1.75964,0.03649,1.760018309478626,0.23998169052137408,0.23998169052137408
1752725113.501836,1.76501,0.03638,1.7653848884874936,0.23461511151250636,0.23461511151250636
1752725113.5309992,1.77543,0.0363,1.7758010516102305,0.2241989483897695,0.2241989483897695
1752725113.5610933,1.7805,0.03644,1.7808728544171817,0.21912714558281832,0.21912714558281832
1752725113.5923312,1.79019,0.03658,1.7905636912715504,0.20943630872844965,0.20943630872844965
1752725113.6229541,1.79474,0.03655,1.795112133015651,0.20488786698434902,0.20488786698434902
1752725113.6538436,1.80343,0.03682,1.8038058313743197,0.1961941686256803,0.1961941686256803
1752725113.684045,1.80343,0.03682,1.8038058313743197,0.1961941686256803,0.1961941686256803
1752725113.714735,1.81133,0.03679,1.8117035830952037,0.18829641690479626,0.18829641690479626
1752725113.7449198,1.81499,0.0367,1.81536100820195,0.18463899179805,0.18463899179805
