timestamp,action,target_dist,current_x,current_y,current_dist,error_x,output_x,error_y,output_y,target_angle,current_yaw,error_angle,output_z
1754558874.4218526,turn,,0.56554,-0.12782,,,,,,76.55,70.34,6.209999999999994,12.457595745991153
1754558874.452826,turn,,0.5654,-0.12796,,,,,,76.55,70.76,5.789999999999992,13.118999261038216
1754558874.4830482,turn,,0.56491,-0.12838,,,,,,76.55,71.55,5.0,9.886025544134263
1754558874.5129309,turn,,0.56462,-0.1285,,,,,,76.55,71.89,4.659999999999997,10.512216775573036
1754558874.5428405,turn,,0.56394,-0.12833,,,,,,76.55,72.51,4.039999999999992,8.02708770027896
1754558874.573718,turn,,0.56355,-0.12817,,,,,,76.55,72.75,3.799999999999997,8.722737271253195
1754558874.6039176,turn,,0.56265,-0.12775,,,,,,76.55,73.31,3.239999999999995,6.245666366665067
1754558874.633812,turn,,0.56228,-0.12767,,,,,,76.55,73.56,2.989999999999995,6.638721627613915
1754558874.6651292,turn,,0.56118,-0.12749,,,,,,76.55,73.95,2.5999999999999943,5.254679294121214
1754558874.6969042,turn,,0.56071,-0.12744,,,,,,76.55,74.08,2.469999999999999,5.765873298617897
1754558874.7278545,turn,,0.56002,-0.12715,,,,,,76.55,74.39,2.1599999999999966,4.398394453645556
1754558874.7583137,turn,,0.55976,-0.12713,,,,,,76.55,74.54,2.009999999999991,4.5325373957966
1754558874.7890437,turn,,0.55904,-0.12718,,,,,,76.55,74.85,1.7000000000000028,3.2412140956312383
1754558874.8197327,turn,,0.55872,-0.12735,,,,,,76.55,75.01,1.539999999999992,3.3286405736526303
1754558874.8500662,turn,,0.55801,-0.12771,,,,,,76.55,75.24,1.3100000000000023,2.51676288238442
1754558874.8807654,turn,,0.55779,-0.12793,,,,,,76.55,75.32,1.230000000000004,2.8144073406750594
1754558874.9119222,turn,,0.55739,-0.1281,,,,,,76.55,75.39,1.1599999999999966,2.6753297878038564
1754558875.9500778,move_straight,0.6,0.55641,-0.1291,0.0,0.6,0.7,0.0,0.0,,,,
1754558875.9815178,move_straight,0.6,0.55636,-0.12893,0.0001772004514666953,0.5998227995485332,0.7,9.006800788068006e-05,-0.0005116456930790428,,,,
1754558876.0120838,move_straight,0.6,0.55625,-0.12882,0.00032249030993191334,0.5996775096900681,0.7,0.00022363516645368346,-0.0009960677586272723,,,,
1754558876.0419698,move_straight,0.6,0.55609,-0.12843,0.0007424957912338608,0.5992575042087661,0.7,0.0004741796907259941,-0.0020237831055502564,,,,
1754558876.073589,move_straight,0.6,0.55626,-0.12794,0.0011696580696938666,0.5988303419303062,0.7,0.0004292138652969259,-0.0009308246501520483,,,,
1754558876.1050127,move_straight,0.6,0.55705,-0.12455,0.004594790528413683,0.5954052094715863,0.7,0.0004925144144668298,-0.001432728939494483,,,,
1754558876.1347802,move_straight,0.6,0.55778,-0.1211,0.008116458587339687,0.5918835414126603,0.7,0.000628669777403912,-0.0020290702685441847,,,,
1754558876.165765,move_straight,0.6,0.56108,-0.1088,0.02083024003702311,0.5791697599629768,0.7,0.0004378912199295435,-0.0004790130092506256,,,,
1754558876.1968694,move_straight,0.6,0.5635,-0.09972,0.030223376714060262,0.5697766232859397,0.7,0.00031266477598570954,-0.00037906056887299105,,,,
1754558876.2274723,move_straight,0.6,0.56952,-0.07503,0.0556366515886785,0.5443633484113215,0.7,0.0005155019032305145,-0.0019515576797106172,,,,
1754558876.257859,move_straight,0.6,0.57365,-0.05983,0.07138312475648569,0.5286168752435143,0.7,0.0002293702825510585,0.00036820911888251243,,,,
1754558876.2887785,move_straight,0.6,0.58281,-0.02689,0.10556440735399411,0.4944355926460059,0.7,-0.0005941861571720081,0.004149011241638606,,,,
1754558876.3203635,move_straight,0.6,0.58706,-0.01029,0.1226997905458685,0.4773002094541315,0.7,-0.000654189006438901,0.0018254452590575595,,,,
1754558876.3512437,move_straight,0.6,0.59504,0.02371,0.15761717228779357,0.4423828277122064,0.7,-7.428977181657415e-05,-0.0016921746596976564,,,,
1754558876.3819115,move_straight,0.6,0.60292,0.05787,0.19266800720410227,0.4073319927958977,0.7,0.000641711983954997,-0.003938983394731405,,,,
1754558876.413617,move_straight,0.6,0.60719,0.07477,0.21009898928838283,0.38990101071161715,0.7,0.0006357059649650318,-0.0015703216949292456,,,,
1754558876.4450862,move_straight,0.6,0.61466,0.10813,0.24427675984423897,0.355723240155761,0.6584403210552496,0.0015535460121415753,-0.006800481326214873,,,,
1754558876.4759226,move_straight,0.6,0.61845,0.12423,0.2608161239264168,0.3391838760735832,0.6528991926927122,0.001817251430491211,-0.005398305896720656,,,,
1754558876.506173,move_straight,0.6,0.62603,0.15472,0.29223404456017776,0.3077659554398222,0.5649979599053906,0.00192634406837551,-0.005176493283943029,,,,
1754558876.5359514,move_straight,0.6,0.62953,0.16908,0.30701440813095404,0.29298559186904594,0.5625935807357497,0.0020455811195850965,-0.005514366282418764,,,,
1754558876.5658584,move_straight,0.6,0.63588,0.19539,0.3340796925884601,0.2659203074115399,0.4880708676538299,0.0023247462960754584,-0.006745310375759904,,,,
1754558876.5961075,move_straight,0.6,0.63887,0.20753,0.3465824699836967,0.2534175300163033,0.487686388882176,0.0023954079293550395,-0.0062221188043538175,,,,
1754558876.6268315,move_straight,0.6,0.64154,0.21872,0.3580863992111401,0.24191360078885987,0.4666606671956817,0.0025439478018516315,-0.006843334019219386,,,,
1754558876.6570182,move_straight,0.6,0.64673,0.23895,0.3789703219250817,0.2210296780749183,0.40905623975133176,0.0024605143723297612,-0.00587489414554552,,,,
1754558876.6878238,move_straight,0.6,0.65123,0.25614,0.3967375580909879,0.2032624419090121,0.3793067100093078,0.0023024394405564558,-0.005242961397319795,,,,
1754558876.7188587,move_straight,0.6,0.6533,0.26382,0.4046897558624384,0.1953102441375616,0.3794586230025576,0.002174095990414057,-0.005021695037642224,,,,
1754558876.7504792,move_straight,0.6,0.65712,0.27762,0.41900317719559116,0.18099682280440882,0.34103894525083756,0.0018460627087161507,-0.003577749848895427,,,,
1754558876.7819493,move_straight,0.6,0.66036,0.29025,0.4320416935898664,0.1679583064101336,0.31690572729547345,0.0017941892069271576,-0.004320638564461663,,,,
1754558876.8127909,move_straight,0.6,0.66192,0.296,0.43799813937960963,0.16200186062039035,0.316077049310443,0.001688213191285412,-0.0038769189843590353,,,,
