timestamp,action,target,current_x,current_y,current_distance,error,output,speed_x,speed_y,speed_z,current_yaw,target_x,target_y,error_x,error_y,output_x,output_y
1754563976.8631341,turn,-105.15,0.15201,0.54951,,15.64,24.284719098271797,0.0,0.0,24.284719098271797,-120.79,,,,,,
1754563976.8945367,turn,-105.15,0.15201,0.54951,,14.939999999999998,24.603898482786573,0.0,0.0,24.603898482786573,-120.09,,,,,,
1754563976.9248886,turn,-105.15,0.15151,0.54981,,13.559999999999988,21.39569937731088,0.0,0.0,21.39569937731088,-118.71,,,,,,
1754563976.9549158,turn,-105.15,0.15136,0.54995,,13.11,22.264395840148403,0.0,0.0,22.264395840148403,-118.26,,,,,,
1754563976.9861,turn,-105.15,0.15175,0.54963,,12.209999999999994,20.239717003128913,0.0,0.0,20.239717003128913,-117.36,,,,,,
1754563977.0159578,turn,-105.15,0.15194,0.54943,,11.769999999999996,20.303502923018467,0.0,0.0,20.303502923018467,-116.92,,,,,,
1754563977.0464692,turn,-105.15,0.15257,0.54886,,10.799999999999997,18.012232250168598,0.0,0.0,18.012232250168598,-115.95,,,,,,
1754563977.0768938,turn,-105.15,0.15257,0.54886,,10.269999999999996,17.95142031528752,0.0,0.0,17.95142031528752,-115.42,,,,,,
1754563977.1080396,turn,-105.15,0.15301,0.54858,,8.549999999999997,13.494535009316863,0.0,0.0,13.494535009316863,-113.7,,,,,,
1754563977.1387177,turn,-105.15,0.15273,0.54873,,8.549999999999997,16.268855854923245,0.0,0.0,16.268855854923245,-113.7,,,,,,
1754563977.1690006,turn,-105.15,0.15247,0.54906,,8.019999999999996,14.610920156466703,0.0,0.0,14.610920156466703,-113.17,,,,,,
1754563977.2001162,turn,-105.15,0.15266,0.54902,,7.769999999999996,14.72135908208366,0.0,0.0,14.72135908208366,-112.92,,,,,,
1754563977.2313952,turn,-105.15,0.1531,0.54887,,7.099999999999994,13.058188662511947,0.0,0.0,13.058188662511947,-112.25,,,,,,
1754563977.2619786,turn,-105.15,0.15346,0.5488,,6.6499999999999915,12.728667101509975,0.0,0.0,12.728667101509975,-111.8,,,,,,
1754563977.2924914,turn,-105.15,0.15367,0.54867,,5.890000000000001,11.087968194122091,0.0,0.0,11.087968194122091,-111.04,,,,,,
1754563977.3236103,turn,-105.15,0.15418,0.54853,,5.319999999999993,10.570781373594937,0.0,0.0,10.570781373594937,-110.47,,,,,,
1754563977.3548617,turn,-105.15,0.15447,0.54837,,5.099999999999994,10.812609631212798,0.0,0.0,10.812609631212798,-110.25,,,,,,
1754563977.3858986,turn,-105.15,0.15467,0.54817,,4.679999999999993,9.865241169111851,0.0,0.0,9.865241169111851,-109.83,,,,,,
1754563977.4162197,turn,-105.15,0.1545,0.54818,,4.439999999999998,9.792823702360499,0.0,0.0,9.792823702360499,-109.59,,,,,,
1754563977.4474435,turn,-105.15,0.15347,0.54833,,3.8799999999999955,8.457892258794248,0.0,0.0,8.457892258794248,-109.03,,,,,,
1754563977.4791725,turn,-105.15,0.15294,0.54846,,3.6199999999999903,8.560667754256414,0.0,0.0,8.560667754256414,-108.77,,,,,,
1754563977.510508,turn,-105.15,0.15204,0.54854,,3.1499999999999915,7.520377211597737,0.0,0.0,7.520377211597737,-108.3,,,,,,
1754563977.5412643,turn,-105.15,0.15171,0.54843,,2.989999999999995,7.774811342742845,0.0,0.0,7.774811342742845,-108.14,,,,,,
1754563977.5721238,turn,-105.15,0.15141,0.54791,,2.75,7.290304821764976,0.0,0.0,7.290304821764976,-107.9,,,,,,
1754563977.603407,turn,-105.15,0.15101,0.54766,,2.4199999999999875,6.660508982841642,0.0,0.0,6.660508982841642,-107.57,,,,,,
1754563977.6348102,turn,-105.15,0.15085,0.54777,,2.2299999999999898,6.603935160484268,0.0,0.0,6.603935160484268,-107.38,,,,,,
1754563977.6659904,turn,-105.15,0.15051,0.54832,,1.9499999999999886,6.040487463225505,0.0,0.0,6.040487463225505,-107.1,,,,,,
1754563977.696209,turn,-105.15,0.15051,0.54868,,1.8799999999999955,6.27150901976818,0.0,0.0,6.27150901976818,-107.03,,,,,,
1754563977.7268114,turn,-105.15,0.15044,0.54978,,1.5300000000000011,5.292823264648221,0.0,0.0,5.292823264648221,-106.68,,,,,,
1754563977.75744,turn,-105.15,0.15035,0.55043,,1.4099999999999966,5.490937309709438,0.0,0.0,5.490937309709438,-106.56,,,,,,
1754563977.7881966,turn,-105.15,0.15027,0.55185,,1.1199999999999903,4.782109026685379,0.0,0.0,4.782109026685379,-106.27,,,,,,
1754563977.8190517,turn,-105.15,0.15027,0.55258,,1.009999999999991,4.911860592882869,0.0,0.0,4.911860592882869,-106.16,,,,,,
1754563978.8630488,move,0.6,0.15055,0.55651,0.0,0.6,0.5,0.5,0.0,0.0,,,,,,,
1754563978.8921702,move,0.6,0.1505,0.55638,0.00019235384061671969,0.5998076461593833,0.5,0.5,0.0,0.0,,,,,,,
1754563978.9243484,move,0.6,0.15037,0.55626,0.00036400549446403464,0.599635994505536,0.5,0.5,0.0,0.0,,,,,,,
1754563978.9558601,move,0.6,0.15035,0.55623,0.0003999999999999837,0.5996,0.5,0.5,0.0,0.0,,,,,,,
1754563978.9868026,move,0.6,0.15005,0.5555,0.0011807201192492673,0.5988192798807507,0.5,0.5,0.0,0.0,,,,,,,
1754563979.018267,move,0.6,0.14973,0.55417,0.0025306125740618027,0.5974693874259381,0.5,0.5,0.0,0.0,,,,,,,
1754563979.0500576,move,0.6,0.14829,0.54784,0.009008557043167342,0.5909914429568326,0.5,0.5,0.0,0.0,,,,,,,
1754563979.0817862,move,0.6,0.14557,0.53344,0.01512862849038209,0.5848713715096179,0.5,0.5,0.0,0.0,,,,,,,
1754563979.112542,move,0.6,0.14311,0.52336,0.0340224411234702,0.5659775588765298,0.5,0.5,0.0,0.0,,,,,,,
1754563979.1431599,move,0.6,0.13534,0.49919,0.05935260819879777,0.5406473918012022,0.5,0.5,0.0,0.0,,,,,,,
1754563979.1742604,move,0.6,0.13125,0.48676,0.07242016086698506,0.5275798391330149,0.5,0.5,0.0,0.0,,,,,,,
1754563979.2046852,move,0.6,0.12367,0.46152,0.09876936417736018,0.5012306358226398,0.5,0.5,0.0,0.0,,,,,,,
1754563979.23537,move,0.6,0.11986,0.44882,0.11202716545552689,0.4879728345444731,0.5,0.5,0.0,0.0,,,,,,,
1754563979.266566,move,0.6,0.11242,0.42333,0.13858036404916824,0.46141963595083174,0.5,0.5,0.0,0.0,,,,,,,
1754563979.2974124,move,0.6,0.10888,0.41096,0.15144692865819365,0.44855307134180633,0.5,0.5,0.0,0.0,,,,,,,
1754563979.328315,move,0.6,0.10254,0.38707,0.17615979365337595,0.423840206346624,0.5,0.5,0.0,0.0,,,,,,,
1754563979.3586793,move,0.6,0.09989,0.37574,0.1877837748582129,0.4122162251417871,0.5,0.5,0.0,0.0,,,,,,,
1754563979.3896728,move,0.6,0.09413,0.35494,0.20936648179687217,0.3906335182031278,0.5,0.5,0.0,0.0,,,,,,,
1754563979.4209342,move,0.6,0.09148,0.34561,0.21906545985161607,0.3809345401483839,0.5,0.5,0.0,0.0,,,,,,,
1754563979.4520786,move,0.6,0.08678,0.32812,0.23717500079055545,0.36282499920944455,0.5,0.5,0.0,0.0,,,,,,,
1754563979.4830956,move,0.6,0.08243,0.31205,0.25382284294365626,0.3461771570563437,0.5,0.5,0.0,0.0,,,,,,,
1754563979.5134695,move,0.6,0.08027,0.30426,0.2619067515357327,0.3380932484642673,0.5,0.5,0.0,0.0,,,,,,,
1754563979.5446203,move,0.6,0.07626,0.28825,0.2784058887667429,0.3215941112332571,0.47250340341013847,0.47250340341013847,0.0,0.0,,,,,,,
1754563979.575041,move,0.6,0.07389,0.28008,0.2869120961200486,0.3130879038799514,0.47272206646586573,0.47272206646586573,0.0,0.0,,,,,,,
1754563979.6057222,move,0.6,0.06909,0.26268,0.3049620089453767,0.2950379910546233,0.4306653886770858,0.4306653886770858,0.0,0.0,,,,,,,
1754563979.6362014,move,0.6,0.06392,0.24386,0.324479159577314,0.275520840422686,0.39920770356759944,0.39920770356759944,0.0,0.0,,,,,,,
1754563979.6662946,move,0.6,0.06115,0.2342,0.3345280796883873,0.26547192031161265,0.39985460537577155,0.39985460537577155,0.0,0.0,,,,,,,
1754563979.6971292,move,0.6,0.05847,0.2244,0.34468785429718873,0.25531214570281124,0.38523030752138276,0.38523030752138276,0.0,0.0,,,,,,,
1754563979.7286575,move,0.6,0.05293,0.20498,0.36488209122948195,0.23511790877051802,0.33975854943994643,0.33975854943994643,0.0,0.0,,,,,,,
1754563979.759541,move,0.6,0.05019,0.1957,0.3745569149007932,0.2254430850992068,0.34195668402753904,0.34195668402753904,0.0,0.0,,,,,,,
1754563979.7908978,move,0.6,0.04536,0.17829,0.39262447771375636,0.20737552228624362,0.3020342342412391,0.3020342342412391,0.0,0.0,,,,,,,
1754563979.8210845,move,0.6,0.04322,0.17027,0.4009246254596991,0.1990753745403009,0.30494607126995904,0.30494607126995904,0.0,0.0,,,,,,,
1754563979.852569,move,0.6,0.03941,0.1562,0.4155010407929203,0.1844989592070797,0.27397145312596055,0.27397145312596055,0.0,0.0,,,,,,,
1754563979.8843489,move,0.6,0.03626,0.14501,0.42712588366897175,0.17287411633102823,0.26166767281446346,0.26166767281446346,0.0,0.0,,,,,,,
1754563979.9153228,move,0.6,0.03508,0.14027,0.43200879447066814,0.16799120552933183,0.2650108700727429,0.2650108700727429,0.0,0.0,,,,,,,
1754563979.946462,move,0.6,0.03297,0.1323,0.44025279885538493,0.15974720114461505,0.24753851026898094,0.24753851026898094,0.0,0.0,,,,,,,
1754563979.9779403,move,0.6,0.03206,0.12885,0.4438205165379356,0.1561794834620644,0.25000318767274304,0.25000318767274304,0.0,0.0,,,,,,,
1754563980.008715,move,0.6,0.0303,0.12241,0.45049664116394916,0.14950335883605081,0.23503916283109375,0.23503916283109375,0.0,0.0,,,,,,,
1754563980.0399878,move,0.6,0.02966,0.11925,0.45371285511874143,0.14628714488125855,0.2361482189813923,0.2361482189813923,0.0,0.0,,,,,,,
1754563980.0711124,move,0.6,0.02805,0.11273,0.46042615477403104,0.13957384522596894,0.2206530959865881,0.2206530959865881,0.0,0.0,,,,,,,
1754563980.102372,move,0.6,0.02695,0.10923,0.46409269763701305,0.13590730236298693,0.22028558138028864,0.22028558138028864,0.0,0.0,,,,,,,
1754563980.1334226,move,0.6,0.0247,0.1011,0.47252830031649956,0.12747169968350042,0.2001111574773853,0.2001111574773853,0.0,0.0,,,,,,,
1754563980.164602,move,0.6,0.02227,0.0918,0.4821395906788821,0.11786040932111785,0.18404869432969198,0.18404869432969198,0.0,0.0,,,,,,,
1754563980.195097,move,0.6,0.021,0.08667,0.48742259129014526,0.11257740870985472,0.18304661979130468,0.18304661979130468,0.0,0.0,,,,,,,
1754563980.2264793,move,0.6,0.01837,0.07608,0.4983307629476631,0.10166923705233688,0.15812650578674559,0.15812650578674559,0.0,0.0,,,,,,,
1754563980.2572346,move,0.6,0.017,0.07071,0.5038718028427469,0.09612819715725307,0.15833397913354313,0.15833397913354313,0.0,0.0,,,,,,,
1754563980.289098,move,0.6,0.01413,0.06112,0.5138795739275885,0.08612042607241144,0.136763646563226,0.136763646563226,0.0,0.0,,,,,,,
1754563980.3200798,move,0.6,0.01294,0.05703,0.5181387390458273,0.08186126095417268,0.13933220236239718,0.13933220236239718,0.0,0.0,,,,,,,
1754563980.35078,move,0.6,0.01101,0.05038,0.5250625156112365,0.07493748438876346,0.12465879550453147,0.12465879550453147,0.0,0.0,,,,,,,
1754563980.3813481,move,0.6,0.01023,0.04763,0.5279209183201591,0.0720790816798409,0.12708232741042394,0.12708232741042394,0.0,0.0,,,,,,,
1754563980.4119756,move,0.6,0.00914,0.04337,0.5323174005234096,0.06768259947659039,0.11808936799287367,0.11808936799287367,0.0,0.0,,,,,,,
1754563980.4434896,move,0.6,0.00873,0.04037,0.5353186452945573,0.06468135470544267,0.1161049908750127,0.1161049908750127,0.0,0.0,,,,,,,
1754563980.4741912,move,0.6,0.00862,0.0393,0.5363795702671756,0.06362042973282434,0.11764524221673157,0.11764524221673157,0.0,0.0,,,,,,,
1754563980.5053227,move,0.6,0.00829,0.03738,0.5383184734894392,0.0616815265105608,0.11344664496289816,0.11344664496289816,0.0,0.0,,,,,,,
1754563980.5366826,move,0.6,0.00817,0.03645,0.5392471292459516,0.06075287075404834,0.11378233303865617,0.11378233303865617,0.0,0.0,,,,,,,
1754563980.5677888,move,0.6,0.00758,0.03417,0.5416019982422516,0.05839800175774834,0.10803629388821945,0.10803629388821945,0.0,0.0,,,,,,,
1754563980.5983343,move,0.6,0.00758,0.03417,0.5416019982422516,0.05839800175774834,0.11191068793862344,0.11191068793862344,0.0,0.0,,,,,,,
1754563980.6302743,move,0.6,0.0059,0.02909,0.5469453790827746,0.05305462091722535,0.09561562410099224,0.09561562410099224,0.0,0.0,,,,,,,
1754563980.6605856,move,0.6,0.00516,0.02672,0.5494267137662675,0.05057328623373247,0.09624191105118582,0.09624191105118582,0.0,0.0,,,,,,,
1754563980.6917305,move,0.6,0.00342,0.02111,0.5552972199642279,0.044702780035772105,0.08217432454006979,0.08217432454006979,0.0,0.0,,,,,,,
1754563980.7214234,move,0.6,0.00252,0.018,0.558534535548161,0.04146546445183896,0.0813531003691663,0.0813531003691663,0.0,0.0,,,,,,,
1754563980.7520287,move,0.6,0.00066,0.01191,0.5648997561514786,0.035100243848521395,0.06691143308332284,0.06691143308332284,0.0,0.0,,,,,,,
1754563980.7833335,move,0.6,-0.00086,0.00627,0.5707409052275823,0.029259094772417726,0.05926492014394451,0.05926492014394451,0.0,0.0,,,,,,,
1754563980.8148873,move,0.6,-0.00165,0.00396,0.573177743549067,0.026822256450932946,0.06112003832912834,0.06112003832912834,0.0,0.0,,,,,,,
1754563980.8469534,move,0.6,-0.0027,0.00021,0.5770719363302984,0.02292806366970157,0.05310478666453396,0.05310478666453396,0.0,0.0,,,,,,,
1754563980.877581,move,0.6,-0.00304,-0.00113,0.5784541116631465,0.021545888336853447,0.05488022127742491,0.05488022127742491,0.0,0.0,,,,,,,
1754563980.9088867,move,0.6,-0.00324,-0.00267,0.579991963133973,0.020008036866026924,0.05240501444193246,0.05240501444193246,0.0,0.0,,,,,,,
1754563981.944115,turn,-15.149999999999977,-0.00284,-0.0022,,90.45000000000002,80.0,0.0,0.0,80.0,-105.6,,,,,,
1754563981.9751577,turn,-15.149999999999977,-0.00283,-0.00218,,90.45000000000002,80.0,0.0,0.0,80.0,-105.6,,,,,,
1754563982.0053458,turn,-15.149999999999977,-0.00281,-0.00221,,90.45000000000002,80.0,0.0,0.0,80.0,-105.6,,,,,,
1754563982.036306,turn,-15.149999999999977,-0.00296,-0.00199,,90.15000000000002,80.0,0.0,0.0,80.0,-105.3,,,,,,
1754563982.0672755,turn,-15.149999999999977,-0.00405,-0.00122,,87.22000000000003,80.0,0.0,0.0,80.0,-102.37,,,,,,
1754563982.097661,turn,-15.149999999999977,-0.00605,3e-05,,85.55000000000003,80.0,0.0,0.0,80.0,-100.7,,,,,,
1754563982.1281703,turn,-15.149999999999977,-0.00573,2e-05,,83.07000000000002,80.0,0.0,0.0,80.0,-98.22,,,,,,
1754563982.1595411,turn,-15.149999999999977,-0.00573,2e-05,,81.99000000000002,80.0,0.0,0.0,80.0,-97.14,,,,,,
1754563982.1902506,turn,-15.149999999999977,-0.00559,-0.00026,,79.49000000000002,80.0,0.0,0.0,80.0,-94.64,,,,,,
1754563982.2211008,turn,-15.149999999999977,-0.00626,1e-05,,78.02000000000002,80.0,0.0,0.0,80.0,-93.17,,,,,,
1754563982.251477,turn,-15.149999999999977,-0.00669,4e-05,,75.12000000000002,80.0,0.0,0.0,80.0,-90.27,,,,,,
1754563982.2821903,turn,-15.149999999999977,-0.00663,-0.00012,,73.73000000000002,80.0,0.0,0.0,80.0,-88.88,,,,,,
1754563982.3125782,turn,-15.149999999999977,-0.00656,-0.0002,,70.84000000000002,80.0,0.0,0.0,80.0,-85.99,,,,,,
1754563982.3436644,turn,-15.149999999999977,-0.0067,-0.00052,,67.82000000000002,80.0,0.0,0.0,80.0,-82.97,,,,,,
1754563982.3739269,turn,-15.149999999999977,-0.00672,-0.00078,,66.34000000000002,80.0,0.0,0.0,80.0,-81.49,,,,,,
1754563982.4048145,turn,-15.149999999999977,-0.00698,-0.00119,,63.32000000000002,80.0,0.0,0.0,80.0,-78.47,,,,,,
1754563982.4355443,turn,-15.149999999999977,-0.0071,-0.00124,,61.770000000000024,80.0,0.0,0.0,80.0,-76.92,,,,,,
1754563982.4663522,turn,-15.149999999999977,-0.0067,-0.00159,,58.70000000000002,80.0,0.0,0.0,80.0,-73.85,,,,,,
1754563982.4968607,turn,-15.149999999999977,-0.00661,-0.00177,,57.190000000000026,80.0,0.0,0.0,80.0,-72.34,,,,,,
1754563982.5280983,turn,-15.149999999999977,-0.00666,-0.00204,,52.440000000000026,73.23374440459285,0.0,0.0,73.23374440459285,-67.59,,,,,,
1754563982.5592577,turn,-15.149999999999977,-0.00662,-0.0023,,50.89000000000003,76.10383498679212,0.0,0.0,76.10383498679212,-66.04,,,,,,
1754563982.5898914,turn,-15.149999999999977,-0.0064,-0.00267,,50.89000000000003,78.6689932527161,0.0,0.0,78.6689932527161,-66.04,,,,,,
1754563982.6203501,turn,-15.149999999999977,-0.00612,-0.00299,,47.86000000000002,69.2229307253936,0.0,0.0,69.2229307253936,-63.01,,,,,,
1754563982.651712,turn,-15.149999999999977,-0.00587,-0.00349,,45.00000000000002,65.41776038582813,0.0,0.0,65.41776038582813,-60.15,,,,,,
1754563982.6831243,turn,-15.149999999999977,-0.00582,-0.00359,,41.89000000000002,60.427957943976885,0.0,0.0,60.427957943976885,-57.04,,,,,,
1754563982.7135546,turn,-15.149999999999977,-0.00593,-0.00354,,40.450000000000024,60.913722039482415,0.0,0.0,60.913722039482415,-55.6,,,,,,
1754563982.7446644,turn,-15.149999999999977,-0.00572,-0.00339,,37.89000000000002,55.38426322801449,0.0,0.0,55.38426322801449,-53.04,,,,,,
1754563982.7757235,turn,-15.149999999999977,-0.00537,-0.00315,,36.72000000000002,55.917234999092386,0.0,0.0,55.917234999092386,-51.87,,,,,,
1754563982.8062935,turn,-15.149999999999977,-0.0051,-0.00271,,34.25000000000002,50.10819216677536,0.0,0.0,50.10819216677536,-49.4,,,,,,
1754563982.8369956,turn,-15.149999999999977,-0.00506,-0.00271,,33.01000000000002,50.319365509464745,0.0,0.0,50.319365509464745,-48.16,,,,,,
1754563982.868406,turn,-15.149999999999977,-0.00447,-0.00267,,30.65000000000002,45.09019608566287,0.0,0.0,45.09019608566287,-45.8,,,,,,
1754563982.8999379,turn,-15.149999999999977,-0.00422,-0.00259,,29.54000000000002,45.46835215800051,0.0,0.0,45.46835215800051,-44.69,,,,,,
1754563982.9314203,turn,-15.149999999999977,-0.0034,-0.00273,,27.560000000000024,41.15725392668256,0.0,0.0,41.15725392668256,-42.71,,,,,,
1754563982.962098,turn,-15.149999999999977,-0.0031,-0.00281,,26.550000000000026,41.18143216324237,0.0,0.0,41.18143216324237,-41.7,,,,,,
1754563982.9928129,turn,-15.149999999999977,-0.00281,-0.00286,,24.65000000000002,36.922490472274575,0.0,0.0,36.922490472274575,-39.8,,,,,,
1754563983.0232656,turn,-15.149999999999977,-0.00286,-0.00318,,22.700000000000024,33.92332320501045,0.0,0.0,33.92332320501045,-37.85,,,,,,
1754563983.0540497,turn,-15.149999999999977,-0.0027,-0.00332,,21.82000000000002,34.409284379640226,0.0,0.0,34.409284379640226,-36.97,,,,,,
1754563983.085275,turn,-15.149999999999977,-0.0021,-0.00335,,20.230000000000025,30.93915640527146,0.0,0.0,30.93915640527146,-35.38,,,,,,
1754563983.11633,turn,-15.149999999999977,-0.0019,-0.00317,,19.530000000000022,31.33846810262875,0.0,0.0,31.33846810262875,-34.68,,,,,,
1754563983.1468914,turn,-15.149999999999977,-0.00182,-0.00248,,18.050000000000026,27.851732143141433,0.0,0.0,27.851732143141433,-33.2,,,,,,
1754563983.177305,turn,-15.149999999999977,-0.00195,-0.0022,,17.280000000000022,27.878480921483444,0.0,0.0,27.878480921483444,-32.43,,,,,,
1754563983.207579,turn,-15.149999999999977,-0.00194,-0.00156,,15.980000000000022,25.071486726672248,0.0,0.0,25.071486726672248,-31.13,,,,,,
1754563983.2387102,turn,-15.149999999999977,-0.0017,-0.00144,,15.320000000000022,25.192368724096266,0.0,0.0,25.192368724096266,-30.47,,,,,,
1754563983.2703288,turn,-15.149999999999977,-0.00143,-0.0015,,14.030000000000022,22.299637846047542,0.0,0.0,22.299637846047542,-29.18,,,,,,
1754563983.3012013,turn,-15.149999999999977,-0.00152,-0.00161,,13.470000000000024,22.613415783724516,0.0,0.0,22.613415783724516,-28.62,,,,,,
1754563983.3319836,turn,-15.149999999999977,-0.00185,-0.00192,,12.420000000000023,20.258955264858994,0.0,0.0,20.258955264858994,-27.57,,,,,,
1754563983.3620296,turn,-15.149999999999977,-0.00211,-0.00206,,11.900000000000023,20.337022274454394,0.0,0.0,20.337022274454394,-27.05,,,,,,
1754563983.39282,turn,-15.149999999999977,-0.00261,-0.00202,,10.890000000000022,18.064002439601744,0.0,0.0,18.064002439601744,-26.04,,,,,,
1754563983.4235957,turn,-15.149999999999977,-0.00292,-0.0018,,9.840000000000021,16.420004556469095,0.0,0.0,16.420004556469095,-24.99,,,,,,
1754563983.4543025,turn,-15.149999999999977,-0.00279,-0.00171,,9.370000000000022,16.68824336329461,0.0,0.0,16.68824336329461,-24.52,,,,,,
1754563983.4853497,turn,-15.149999999999977,-0.00253,-0.00162,,8.350000000000023,14.31085742492855,0.0,0.0,14.31085742492855,-23.5,,,,,,
1754563983.516431,turn,-15.149999999999977,-0.00163,-0.00152,,8.350000000000023,15.94957021661762,0.0,0.0,15.94957021661762,-23.5,,,,,,
1754563983.5467129,turn,-15.149999999999977,-0.00092,-0.00154,,7.600000000000023,13.597708963532623,0.0,0.0,13.597708963532623,-22.75,,,,,,
1754563983.5775588,turn,-15.149999999999977,-0.00069,-0.0016,,7.220000000000024,13.661247098677906,0.0,0.0,13.661247098677906,-22.37,,,,,,
1754563983.6077735,turn,-15.149999999999977,-0.00043,-0.0018,,6.570000000000022,12.236505924954614,0.0,0.0,12.236505924954614,-21.72,,,,,,
1754563983.6389244,turn,-15.149999999999977,-0.00054,-0.00195,,6.220000000000024,12.235043115737035,0.0,0.0,12.235043115737035,-21.37,,,,,,
1754563983.6702156,turn,-15.149999999999977,-0.00098,-0.00215,,5.570000000000022,10.79191160182876,0.0,0.0,10.79191160182876,-20.72,,,,,,
1754563983.701321,turn,-15.149999999999977,-0.00126,-0.00216,,5.2800000000000225,10.937593723245962,0.0,0.0,10.937593723245962,-20.43,,,,,,
1754563983.731805,turn,-15.149999999999977,-0.00167,-0.00198,,4.800000000000022,9.903775630512627,0.0,0.0,9.903775630512627,-19.95,,,,,,
1754563983.763089,turn,-15.149999999999977,-0.00183,-0.00177,,4.570000000000022,9.985615343497109,0.0,0.0,9.985615343497109,-19.72,,,,,,
1754563983.794498,turn,-15.149999999999977,-0.00216,-0.00128,,4.110000000000024,8.937398046396385,0.0,0.0,8.937398046396385,-19.26,,,,,,
1754563983.825668,turn,-15.149999999999977,-0.00248,-0.00093,,3.6000000000000227,8.092191355997944,0.0,0.0,8.092191355997944,-18.75,,,,,,
1754563983.8563895,turn,-15.149999999999977,-0.00253,-0.0008,,3.330000000000023,8.070964662069455,0.0,0.0,8.070964662069455,-18.48,,,,,,
1754563983.8874292,turn,-15.149999999999977,-0.00226,-0.00078,,2.8600000000000243,7.05274148315852,0.0,0.0,7.05274148315852,-18.01,,,,,,
1754563983.9187279,turn,-15.149999999999977,-0.00206,-0.00082,,2.680000000000021,7.256477631035389,0.0,0.0,7.256477631035389,-17.83,,,,,,
1754563983.949371,turn,-15.149999999999977,-0.0014,-0.00076,,2.390000000000022,6.639504153643364,0.0,0.0,6.639504153643364,-17.54,,,,,,
1754563983.9805062,turn,-15.149999999999977,-0.00108,-0.00077,,2.2300000000000217,6.619218631505193,0.0,0.0,6.619218631505193,-17.38,,,,,,
1754563984.0031307,turn,-15.149999999999977,-0.00086,-0.00078,,2.0700000000000216,6.284906057908609,0.0,0.0,6.284906057908609,-17.22,,,,,,
1754563984.033448,turn,-15.149999999999977,-0.00049,-0.00087,,1.7500000000000213,5.633406543384555,0.0,0.0,5.633406543384555,-16.9,,,,,,
1754563984.0646095,turn,-15.149999999999977,-0.00035,-0.00113,,1.4500000000000242,5.232054624736404,0.0,0.0,5.232054624736404,-16.6,,,,,,
1754563984.0952544,turn,-15.149999999999977,-0.00042,-0.00125,,1.4500000000000242,5.7156388786650085,0.0,0.0,5.7156388786650085,-16.6,,,,,,
1754563984.1264777,turn,-15.149999999999977,-0.00056,-0.00141,,1.2300000000000217,5.035258072952796,0.0,0.0,5.035258072952796,-16.38,,,,,,
1754563984.1565723,turn,-15.149999999999977,-0.00066,-0.00154,,1.1900000000000226,5.262892688317994,0.0,0.0,5.262892688317994,-16.34,,,,,,
1754563984.1868742,turn,-15.149999999999977,-0.00071,-0.00161,,1.0700000000000216,4.95296291005416,0.0,0.0,4.95296291005416,-16.22,,,,,,
1754563984.2172358,turn,-15.149999999999977,-0.00079,-0.00169,,1.0200000000000244,4.995178623046297,0.0,0.0,4.995178623046297,-16.17,,,,,,
1754563986.2574801,move,0.6,0.00164,-0.00231,0.0,0.6,0.5,0.5,0.0,0.0,,,,,,,
1754563986.2879803,move,0.6,0.00138,-0.00238,0.0002692582403567253,0.5997307417596432,0.5,0.5,0.0,0.0,,,,,,,
1754563986.3199055,move,0.6,0.00125,-0.00243,0.00040804411526206317,0.5995919558847379,0.5,0.5,0.0,0.0,,,,,,,
1754563986.3504634,move,0.6,0.00115,-0.00274,0.0006519202405202648,0.5993480797594797,0.5,0.5,0.0,0.0,,,,,,,
1754563986.3811085,move,0.6,0.00147,-0.00295,0.0006621933252457321,0.5993378066747542,0.5,0.5,0.0,0.0,,,,,,,
1754563986.4132016,move,0.6,0.00232,-0.00321,0.0011280070921762862,0.5988719929078237,0.5,0.5,0.0,0.0,,,,,,,
1754563986.444123,move,0.6,0.012,-0.00633,0.011112605455067683,0.5888873945449323,0.5,0.5,0.0,0.0,,,,,,,
1754563986.4753985,move,0.6,0.01894,-0.00854,0.018387574608958082,0.5816124253910419,0.5,0.5,0.0,0.0,,,,,,,
1754563986.5059178,move,0.6,0.02789,-0.01147,0.027802303861370916,0.572197696138629,0.5,0.5,0.0,0.0,,,,,,,
1754563986.5369375,move,0.6,0.04978,-0.01759,0.05050681142182705,0.549493188578173,0.5,0.5,0.0,0.0,,,,,,,
1754563986.5671647,move,0.6,0.0743,-0.0242,0.07588575426257553,0.5241142457374245,0.5,0.5,0.0,0.0,,,,,,,
1754563986.5977314,move,0.6,0.08693,-0.02791,0.08904911060757428,0.5109508893924257,0.5,0.5,0.0,0.0,,,,,,,
1754563986.6284022,move,0.6,0.11254,-0.03515,0.11566017292050017,0.4843398270794998,0.5,0.5,0.0,0.0,,,,,,,
1754563986.6590025,move,0.6,0.12559,-0.03835,0.12908324484610698,0.470916755153893,0.5,0.5,0.0,0.0,,,,,,,
1754563986.6908002,move,0.6,0.15085,-0.04535,0.1552934824775335,0.4447065175224665,0.5,0.5,0.0,0.0,,,,,,,
1754563986.7216804,move,0.6,0.16301,-0.04889,0.16795824868103382,0.43204175131896616,0.5,0.5,0.0,0.0,,,,,,,
1754563986.7517025,move,0.6,0.18599,-0.05506,0.1917484941270726,0.40825150587292736,0.5,0.5,0.0,0.0,,,,,,,
1754563986.7823682,move,0.6,0.1967,-0.05779,0.20279653350094523,0.39720346649905475,0.5,0.5,0.0,0.0,,,,,,,
