timestamp,action,target,current_x,current_y,current_distance,error,output,current_yaw
1754540391.0451133,move,0.6,-1e-05,3e-05,0.0,0.6,0.7,
1754540391.0765219,move,0.6,-1e-05,2e-05,9.999999999999999e-06,0.59999,0.6001526096832414,
1754540391.107776,move,0.6,-1e-05,2e-05,9.999999999999999e-06,0.59999,0.6003719693425655,
1754540391.1379676,move,0.6,1e-05,4e-05,2.23606797749979e-05,0.599977639320225,0.6004998111618243,
1754540391.1689675,move,0.6,0.00086,4e-05,0.0008700574693662483,0.5991299425306337,0.597144270068237,
1754540391.200791,move,0.6,0.0024,-0.00018,0.002419132075766017,0.5975808679242339,0.5934881508635765,
1754540391.2308476,move,0.6,0.00979,-0.00018,0.009802249741768467,0.5901977502582315,0.5675415597338233,
1754540391.2619598,move,0.6,0.00979,-0.00018,0.009802249741768467,0.5901977502582315,0.5914977066624997,
1754540391.2934213,move,0.6,0.02536,-0.00175,0.02543236717256182,0.5745676328274382,0.5263681802327248,
1754540391.3249347,move,0.6,0.03627,-0.00237,0.036359295922776064,0.5636407040772239,0.5306251958637803,
1754540391.3555005,move,0.6,0.06269,-0.00143,0.06271699610153533,0.5372830038984646,0.45287274916504866,
1754540391.3865001,move,0.6,0.07692,-0.00194,0.07695521944611684,0.5230447805538831,0.47909923794747883,
1754540391.4170232,move,0.6,0.10515,-0.00202,0.1051799795588495,0.4948200204411505,0.40448548961763187,
1754540391.4484713,move,0.6,0.13312,-0.00231,0.133150563273311,0.466849436726689,0.3801900260993747,
1754540391.4805615,move,0.6,0.1469,-0.0021,0.1469254402749912,0.45307455972500876,0.4125770032728339,
1754540391.5110326,move,0.6,0.17374,-0.00232,0.17376589135961062,0.42623410864038935,0.34070695995827666,
1754540391.5422604,move,0.6,0.1978,-0.00275,0.19782953394273567,0.4021704660572643,0.32779555680321465,
1754540391.5732563,move,0.6,0.21778,-0.00305,0.21781177768890278,0.38218822231109717,0.3205226174129429,
1754540391.603681,move,0.6,0.22597,-0.0032,0.2260030825011022,0.37399691749889774,0.34998950184671396,
1754540391.634191,move,0.6,0.23291,-0.00326,0.23294323450145532,0.36705676549854466,0.3473372503657861,
1754540391.664358,move,0.6,0.23881,-0.00341,0.23884477385950903,0.36115522614049095,0.34472885141620757,
1754540391.694354,move,0.6,0.24818,-0.00374,0.24821863145219378,0.3517813685478062,0.3237733049359103,
1754540391.7251036,move,0.6,0.25187,-0.00376,0.25190851216265003,0.34809148783734994,0.3394408722663129,
1754540391.755102,move,0.6,0.25881,-0.00389,0.25884968379350975,0.3411503162064902,0.32146327588630186,
1754540391.7851071,move,0.6,0.26238,-0.00391,0.26241957949055555,0.3375804205094444,0.32923563648946225,
1754540391.8152397,move,0.6,0.26978,-0.00392,0.2698189144593092,0.33018108554069076,0.309277408856194,
1754540391.8455777,move,0.6,0.27913,-0.00372,0.2741487466686653,0.3258512533313347,0.31533044822910383,
1754540391.8756003,move,0.6,0.28483,-0.0037,0.28486442126036027,0.3151355787396397,0.2832893368457396,
1754540391.9058886,move,0.6,0.29102,-0.004,0.29105790111247626,0.3089420988875237,0.2924329543457349,
1754540391.9363883,move,0.6,0.30551,-0.00431,0.3055508239229605,0.29444917607703947,0.2509600633206069,
1754540391.9673874,move,0.6,0.32138,-0.00449,0.32142178286482076,0.2785782171351792,0.23149572356189138,
1754540391.9983885,move,0.6,0.32955,-0.00458,0.32959224156524075,0.2704077584347592,0.24825169335221664,
1754540392.0298848,move,0.6,0.34507,-0.00438,0.345108177967431,0.254891822032569,0.20990868059550036,
1754540392.0609195,move,0.6,0.35913,-0.00445,0.35916794121970297,0.240832058780297,0.1998830547727949,
1754540392.0919068,move,0.6,0.36519,-0.0046,0.3652293483552493,0.2347706516447507,0.21963678594250446,
1754540392.1239965,move,0.6,0.37527,-0.00451,0.375307460623953,0.224692539376047,0.1977856846130724,
1754540392.154814,move,0.6,0.38212,-0.00465,0.3821586572354472,0.2178413427645528,0.2001761699439985,
1754540392.1868303,move,0.6,0.38463,-0.00461,0.38466798567076,0.21533201432923998,0.21212962522354045,
1754540392.2177043,move,0.6,0.38874,-0.00423,0.38877334026396404,0.21122665973603594,0.20263002965723273,
1754540392.2481084,move,0.6,0.39061,-0.00422,0.39064311961174997,0.20935688038825,0.20797126069783098,
1754540392.2792287,move,0.6,0.39446,-0.00418,0.39449246507379576,0.20550753492620422,0.19796638952616147,
1754540392.3101938,move,0.6,0.39662,-0.00424,0.39665298410575456,0.20334701589424542,0.201260806159678,
1754540392.3408759,move,0.6,0.40188,-0.0046,0.40191666922385794,0.19808333077614204,0.18587960654746194,
1754540392.3714733,move,0.6,0.40985,-0.00451,0.40988514391229164,0.19011485608770834,0.16908192773007935,
1754540392.4014168,move,0.6,0.41468,-0.00453,0.4147150705002171,0.18528492949978287,0.17422026855161477,
1754540392.4323282,move,0.6,0.42528,-0.00469,0.4253161912036738,0.17468380879632617,0.14550816627581012,
1754540392.46342,move,0.6,0.43083,-0.00485,0.4308676362875262,0.16913236371247375,0.15644936146979765,
1754540392.494213,move,0.6,0.44187,-0.00517,0.43636980372156825,0.16363019627843173,0.15098452692226483,
1754540392.5248203,move,0.6,0.45175,-0.00536,0.4517921532076448,0.14820784679235516,0.10308773021409343,
1754540392.5552938,move,0.6,0.45602,-0.00547,0.45606316547162634,0.14393683452837364,0.13523301094267498,
1754540392.5863886,move,0.6,0.45975,-0.00562,0.45979471517189063,0.14020528482810934,0.13356000489315875,
1754540392.617671,move,0.6,0.46775,-0.00586,0.46779708175660956,0.13220291824339042,0.11201852699856077,
1754540392.6481464,move,0.6,0.46913,-0.00588,0.46917722419145624,0.13082277580854373,0.13173057046168646,
1754540392.6790574,move,0.6,0.47082,-0.0059,0.47086734204019715,0.12913265795980283,0.12914138571398992,
1754540392.7097566,move,0.6,0.47143,-0.00583,0.47147641849831684,0.12852358150168314,0.132055450507126,
1754540392.7398715,move,0.6,0.47254,-0.00562,0.47258377564194903,0.12741622435805094,0.12929336680883827,
1754540392.7711382,move,0.6,0.47332,-0.00563,0.4733638394512196,0.12663616054878035,0.1297351346338371,
1754540392.8019536,move,0.6,0.47565,-0.0057,0.4756945117404657,0.1243054882595343,0.12237429406377177,
1754540392.832458,move,0.6,0.47741,-0.00581,0.47745571731837083,0.12254428268162915,0.12244021593524668,
1754540392.8639193,move,0.6,0.4822,-0.00605,0.4822483286648073,0.11775167133519265,0.10822486594230797,
1754540392.8946562,move,0.6,0.48916,-0.00628,0.4892106959174135,0.11078930408258647,0.0938784584565613,
1754540392.9253669,move,0.6,0.49309,-0.00639,0.49314179137444836,0.10685820862555162,0.09983124642625955,
1754540392.9558854,move,0.6,0.5015,-0.00637,0.5015508350107692,0.09844916498923073,0.07669876589412403,
1754540392.9874237,move,0.6,0.50563,-0.00635,0.505680248773867,0.09431975122613301,0.08705964027941329,
1754540393.0174546,move,0.6,0.51279,-0.00629,0.5128389439190435,0.08716105608095648,0.06918276019910137,
1754540393.0478907,move,0.6,0.51553,-0.00628,0.5155786144711589,0.08442138552884104,0.08130509310287962,
1754540393.0784874,move,0.6,0.51944,-0.00642,0.5194900432154594,0.08050995678454054,0.07363588916648749,
1754540393.1088452,move,0.6,0.52075,-0.00638,0.5207994486364209,0.07920055136357906,0.08082110223589284,
1754540393.1389499,move,0.6,0.52191,-0.00646,0.521960349547741,0.07803965045225902,0.08014071208298999,
1754540393.169725,move,0.6,0.52199,-0.00646,0.5220403433643801,0.07795965663561988,0.08368099940862665,
1754540393.2000062,move,0.6,0.52161,-0.00655,0.521661500208708,0.07833849979129193,0.08559457440210186,
1754540393.2313805,move,0.6,0.52136,-0.00652,0.5214111423819019,0.07858885761809808,0.08541648269416456,
1754540393.262526,move,0.6,0.52149,-0.0066,0.5215421429760014,0.07845785702399855,0.08409133764393638,
1754540393.2933722,move,0.6,0.52217,-0.00664,0.52222259746204,0.07777740253795995,0.0816495172309323,
1754540393.3244014,move,0.6,0.52491,-0.00695,0.5249664054013361,0.07503359459866388,0.07229229912432968,
1754540393.35471,move,0.6,0.52936,-0.00707,0.5294176110595491,0.07058238894045088,0.06201892375272443,
1754540393.3856363,move,0.6,0.532,-0.00724,0.5320596705257785,0.06794032947422146,0.06554099221231904,
1754540393.416157,move,0.6,0.53772,-0.0076,0.5377841293679091,0.062215870632090886,0.04962262321872464,
1754540393.4474134,move,0.6,0.54061,-0.00783,0.5406771347116502,0.059322865288349735,0.05624845143427136,
1754540393.4794354,move,0.6,0.54622,-0.00818,0.5462916958914898,0.05370830410851013,0.04237334941818118,
1754540393.5101578,move,0.6,0.54859,-0.00836,0.5486641523737449,0.05133584762625509,0.049827872403179985,
1754540393.5407856,move,0.6,0.55219,-0.00857,0.5522669644293419,0.04773303557065811,0.042198685198194585,
1754540393.5721858,move,0.6,0.55219,-0.00857,0.5522669644293419,0.04773303557065811,0.053976910080233344,
1754540393.60325,move,0.6,0.55415,-0.00867,0.5542282883433505,0.045771711656649505,0.04571604372456367,
1754540393.6345856,move,0.6,0.5545,-0.00867,0.5545782452458805,0.04542175475411947,0.05057727787156063,
1754540393.6646252,move,0.6,0.55425,-0.00854,0.5543262509569612,0.04567374904303878,0.05279867064320217,
1754540393.6952083,move,0.6,0.55342,-0.00835,0.5534934410632162,0.04650655893678379,0.0555299296743216,
1754540393.7254472,move,0.6,0.55304,-0.0082,0.5531112323936298,0.046888767606370174,0.054467180851624726,
1754540393.756193,move,0.6,0.55289,-0.00807,0.5529593294266767,0.047040670573323284,0.053863643658405264,
1754540393.7872367,move,0.6,0.55328,-0.00809,0.5533495807353611,0.046650419264638865,0.05173671231039664,
1754540393.8184133,move,0.6,0.55507,-0.00807,0.5551390964434048,0.04486090355659522,0.04547834474087879,
1754540393.8487318,move,0.6,0.55649,-0.00816,0.5565602627748409,0.043439737225159036,0.045122830803298236,
1754540393.8808258,move,0.6,0.56002,-0.00828,0.5600916505358743,0.03990834946412569,0.03528844333436755,
1754540393.9116282,move,0.6,0.56206,-0.00836,0.5621326151363217,0.037867384863678244,0.03763643375544929,
1754540393.9418635,move,0.6,0.56623,-0.00852,0.566304547129899,0.033695452870101006,0.026302442517377747,
1754540393.9727285,move,0.6,0.56833,-0.0086,0.5684055176544295,0.031594482345570496,0.031202466245227278,
1754540394.004197,move,0.6,0.57208,-0.00882,0.572158448858356,0.027841551141643994,0.022339239535981763,
1754540394.0342197,move,0.6,0.57452,-0.00907,0.5746020630836614,0.025397936916338626,0.023690106143045717,
1754540394.0644639,move,0.6,0.57526,-0.00916,0.5753434009354761,0.024656599064523887,0.028644223522851207,
1754540394.0946553,move,0.6,0.57548,-0.00918,0.5755636925658184,0.02443630743418157,0.03015284056545327,
1754540394.1249583,move,0.6,0.57523,-0.00918,0.5753137245885934,0.024686275411406555,0.03196483408255217,
