timestamp,action,target,current_x,current_y,current_distance,error,output,current_yaw
1754541087.022189,move,0.6,-7e-05,4e-05,0.0,0.6,0.7,
1754541087.0525541,move,0.6,-6e-05,4e-05,9.999999999999992e-06,0.59999,0.7,
1754541087.0832512,move,0.6,-4e-05,2e-05,3.605551275463989e-05,0.5999639444872453,0.7,
1754541087.1147416,move,0.6,8e-05,1e-05,0.00015297058540778355,0.5998470294145922,0.7,
1754541087.1450732,move,0.6,0.00048,-9e-05,0.0005651548460377917,0.5994348451539622,0.7,
1754541087.1760747,move,0.6,0.00346,-3e-05,0.0035306939827744917,0.5964693060172255,0.7,
1754541087.2065234,move,0.6,0.00346,-3e-05,0.0035306939827744917,0.5964693060172255,0.7,
1754541087.237525,move,0.6,0.02075,-0.00077,0.020835750526438927,0.579164249473561,0.7,
1754541087.2683823,move,0.6,0.03064,-0.00092,0.030725001220504453,0.5692749987794955,0.7,
1754541087.2985318,move,0.6,0.05567,-0.0009,0.05574792552194207,0.5442520744780579,0.5755338588567598,
1754541087.329844,move,0.6,0.08583,-0.0011,0.08590756427695992,0.5140924357230401,0.4911309121271602,
1754541087.3620293,move,0.6,0.10212,-0.00102,0.1021954974546335,0.49780450254536646,0.6046370883295307,
1754541087.3926485,move,0.6,0.11876,-0.00206,0.11884855447164681,0.48115144552835315,0.5690511044455573,
1754541087.4233885,move,0.6,0.15172,-0.00152,0.1517980161266938,0.4482019838733062,0.3619164844444667,
1754541087.4532409,move,0.6,0.18284,-0.00156,0.18291699784328408,0.4170830021567159,0.3246945139771952,
1754541087.4844217,move,0.6,0.19772,-0.00159,0.19779671635292634,0.40220328364707364,0.472568484005194,
1754541087.5154355,move,0.6,0.22534,-0.00117,0.22541324761424295,0.374586752385757,0.30774813901139847,
1754541087.5454473,move,0.6,0.23784,-0.00132,0.23791388715247372,0.36208611284752623,0.4317221249068759,
1754541087.5765352,move,0.6,0.25914,-0.00125,0.25921320992572894,0.34078679007427104,0.3197198818764314,
1754541087.6070516,move,0.6,0.25914,-0.00125,0.25921320992572894,0.34078679007427104,0.5257796978268154,
1754541087.6374183,move,0.6,0.28157,-0.00091,0.2816416022181382,0.31835839778186176,0.271044654126397,
1754541087.668327,move,0.6,0.28157,-0.00091,0.2816416022181382,0.31835839778186176,0.4931124876046722,
1754541087.6988146,move,0.6,0.29793,-0.00103,0.2980019209669629,0.3019980790330371,0.3080454194113318,
1754541087.7294323,move,0.6,0.3068,-0.00091,0.3068714704888677,0.2931285295111323,0.3692707312441714,
1754541087.7597108,move,0.6,0.31075,-0.00092,0.3108214825265461,0.28917851747345386,0.41155269366144814,
1754541087.790848,move,0.6,0.31863,-0.00128,0.318702733593548,0.281297266406452,0.36337159667366725,
1754541087.8215864,move,0.6,0.32263,-0.00137,0.322703080400544,0.27729691959945596,0.394688731941943,
1754541087.8521774,move,0.6,0.33228,-0.00148,0.3323534758355929,0.2676465241644071,0.3250255574670359,
1754541087.8829753,move,0.6,0.3383,-0.00177,0.3383748409678237,0.26162515903217626,0.352382358423326,
1754541087.914019,move,0.6,0.35281,-0.00216,0.3528868577887253,0.24711314221127467,0.2494105768973523,
1754541087.9445426,move,0.6,0.36124,-0.00249,0.36131885779737544,0.23868114220262454,0.29449397069796573,
1754541087.975571,move,0.6,0.37917,-0.00292,0.3792515513481784,0.22074844865182158,0.17742707258327128,
1754541088.0061345,move,0.6,0.3884,-0.00314,0.38848301545884867,0.2115169845411513,0.2466748305469597,
1754541088.0378778,move,0.6,0.4065,-0.00361,0.40658638368740285,0.19341361631259713,0.13934749910812946,
1754541088.0691185,move,0.6,0.41446,-0.00391,0.41454881907924906,0.1854511809207509,0.22232301312846037,
1754541088.1008687,move,0.6,0.42148,-0.00388,0.42156822567646157,0.1784317743235384,0.22221461690967392,
1754541088.1331875,move,0.6,0.43217,-0.00379,0.43225696813353975,0.16774303186646022,0.17355884285391343,
1754541088.1640928,move,0.6,0.43595,-0.00388,0.4360376208539809,0.16396237914601908,0.23066049651790524,
1754541088.1941335,move,0.6,0.44096,-0.00365,0.44104543643484173,0.15895456356515825,0.21007642330564585,
